sale_id,date_id,project_id,unit_type_id,customer_id,channel_id,area_sqm,price_per_sqm,contract_value,down_payment,remaining_balance,down_payment_pct,payment_plan,commission_pct,commission_amount,contract_status,is_investor_buyer
SL00177,20240609,PJ07,UT03,CUS0088,CH02,114.5,50872,5825000.0,1165000.0,4660000.0,20.0,10-Year Installment,0.0,0.0,Signed,False
SL00178,20231022,PJ03,UT03,CUS0043,CH02,145.9,34546,5040000.0,756000.0,4284000.0,,10-Year Installment,0.0,0.0,Signed,False
SL00179,20241124,PJ02,UT04,CUS0065,CH01,181.6,40932,7433000.0,1115000.0,6318000.0,15.0,10-Year Installment,0.028,208100.0,Signed,False
SL00180,20230424,PJ04,UT03,CUS0019,CH01,156.6,31671,4960000.0,1488000.0,3472000.0,30.0,10-Year Installment,0.033,163700.0,Signed,False
SL00181,20230920,PJ06,UT06,CUS0078,CH01,260.7,26494,6907000.0,2072000.0,4835000.0,30.0,7-Year Installment,0.03,207200.0,Signed,False
SL00182,20230405,PJ01,UT07,CUS0105,CH02,352.2,29274,10310000.0,1031000.0,9279000.0,10.0,7-Year Installment,0.0,0.0,Signed,False
SL00183,20241011,PJ08,UT03,CUS0004,CH05,142.0,48112,6832000.0,2050000.0,4782000.0,30.0,5-Year Installment,0.02,136600.0,Signed,False
SL00184,20241015,PJ09,UT08,CUS0066,CH01,263.4,70241,18501000.0,1850000.0,16651000.0,10.0,7-Year Installment,0.024,444000.0,Signed,False
SL00185,20230726,PJ09,UT08,CUS0051,CH02,154.9,59745,9255000.0,1851000.0,7404000.0,20.0,Cash,,0.0,Signed,False
SL00186,20240511,PJ01,UT06,CUS0030,CH02,283.4,38489,10908000.0,3272000.0,7636000.0,30.0,5-Year Installment,0.0,0.0,Signed,False
SL00187,20240902,PJ01,UT06,CUS0037,CH01,273.4,37905,10363000.0,3109000.0,7254000.0,30.0,Cash,0.027,279800.0,Signed,False
SL00188,20240229,PJ07,UT03,CUS0026,CH04,122.0,47982,5854000.0,1756000.0,4098000.0,30.0,5-Year Installment,0.0,0.0,Signed,False
SL00189,20240126,PJ09,UT08,CUS0108,CH02,238.7,69982,16705000.0,2506000.0,14199000.0,15.0,10-Year Installment,0.0,0.0,Signed,False
SL00190,20230715,PJ05,UT08,CUS0140,CH01,70.3,47785,3359000.0,672000.0,2687000.0,20.0,7-Year Installment,0.035,117600.0,Signed,True
SL00191,20230409,PJ07,UT06,CUS0025,CH02,325.1,34774,11305000.0,2261000.0,9044000.0,20.0,7-Year Installment,0.0,0.0,Signed,False
SL00192,20241029,PJ04,UT05,CUS0075,CH01,301.3,49130,14803000.0,2220000.0,12583000.0,15.0,7-Year Installment,0.022,325700.0,Signed,True
SL00193,20241101,PJ03,UT04,CUS0090,CH01,229.4,37982,8713000.0,2178000.0,6535000.0,25.0,5-Year Installment,0.039,339800.0,Signed,False
SL00194,20240420,PJ03,UT08,CUS0138,CH01,95.7,52431,5018000.0,502000.0,4516000.0,10.0,5-Year Installment,0.023,115400.0,Signed,False
SL00195,20230919,PJ03,UT08,CUS0145,CH05,196.8,47826,9412000.0,2824000.0,0.0,30.0,7-Year Installment,0.018,169400.0,Under Review,False
SL00196,20230821,PJ07,UT03,CUS0062,CH02,153.4,43482,6670000.0,1000000.0,5670000.0,15.0,10-Year Installment,0.0,0.0,Signed,True
SL00197,20240704,PJ05,UT04,CUS0110,CH05,234.6,43272,10152000.0,2538000.0,7614000.0,25.0,5-Year Installment,0.011,111700.0,SIGNED,False
SL00198,20241029,PJ10,UT02,CUS0148,CH01,79.0,34677,2739000.0,822000.0,1917000.0,30.0,7-Year Installment,0.027,74000.0,Signed,False
SL00199,20240911,PJ08,UT03,CUS0002,CH01,159.7,46884,7487000.0,1872000.0,5615000.0,25.0,5-Year Installment,0.022,164700.0,Signed,False
SL00200,20240809,PJ01,UT07,CUS0035,CH01,498.1,33861,16866000.0,3373000.0,13493000.0,20.0,10-Year Installment,0.04,674600.0,Signed,False
SL00201,20240427,PJ05,UT03,CUS0039,CH01,126.1,45736,5767000.0,1153000.0,4614000.0,20.0,7-Year Installment,0.039,224900.0,Signed,True
SL00202,20230401,PJ07,UT03,CUS0105,CH01,113.5,40127,0.0,0.0,0.0,30.0,10-Year Installment,0.035,0.0,Cancelled,False
SL00203,20230513,PJ04,UT04,CUS0034,CH03,173.8,29585,5142000.0,1543000.0,3599000.0,30.0,Cash,,0.0,Signed,True
SL00204,20241030,PJ05,UT08,CUS0091,CH01,160.5,59446,9541000.0,954000.0,8587000.0,10.0,5-Year Installment,0.032,305300.0,Signed,False
SL00205,20240330,PJ05,UT05,CUS0038,CH02,283.0,56426,15969000.0,2395000.0,13574000.0,15.0,7-Year Installment,0.0,0.0,Signed,False
SL00206,20230108,PJ05,UT03,CUS0128,CH03,154.9,36544,5661000.0,1415000.0,4246000.0,25.0,Cash,0.0,0.0,Signed,False
SL00207,20230326,PJ04,UT05,CUS0036,CH03,316.2,40725,12877000.0,3863000.0,9014000.0,30.0,5-Year Installment,0.0,0.0,Signed,False
SL00208,20240514,PJ06,UT06,CUS0017,CH04,258.6,32737,8466000.0,2540000.0,5926000.0,30.0,7-Year Installment,0.0,0.0,Signed,False
SL00209,20230105,PJ06,UT06,CUS0027,CH03,357.5,27505,9833000.0,1967000.0,7866000.0,20.0,Cash,0.0,0.0,Signed,True
SL00210,20230512,PJ05,UT02,CUS0064,CH02,80.7,40481,3267000.0,980000.0,2287000.0,30.0,7-Year Installment,0.0,0.0,Signed,True
SL00211,20240222,PJ07,UT06,CUS0014,CH01,251.4,42202,10610000.0,1592000.0,9018000.0,,10-Year Installment,0.029,307700.0,Signed,False
SL00212,20240605,PJ06,UT04,CUS0125,CH02,209.0,36171,7560000.0,756000.0,6804000.0,10.0,7-Year Installment,0.0,0.0,Signed,False
SL00213,20240505,PJ02,UT08,CUS0031,CH04,230.9,58533,13515000.0,4054000.0,9461000.0,30.0,Cash,0.0,0.0,Signed,True
SL00214,20230703,PJ01,UT06,CUS0136,CH01,278.6,33538,9344000.0,2803000.0,6541000.0,30.0,5-Year Installment,0.027,252300.0,Signed,False
SL00215,20240623,PJ05,UT04,CUS0070,CH02,192.1,39603,7608000.0,1141000.0,6467000.0,15.0,7-Year Installment,0.0,0.0,Signed,False
SL00216,20230712,PJ06,UT05,CUS0014,CH05,301.3,43825,13204000.0,3961000.0,9243000.0,30.0,7-Year Installment,0.018,237700.0,Signed,False
SL00217,20230909,PJ03,UT04,CUS0119,CH02,216.9,33805,7332000.0,1466000.0,5866000.0,20.0,10-Year Installment,0.0,0.0,Signed,False
SL00218,20240718,PJ05,UT08,CUS0084,CH02,53.8,56532,3041000.0,608000.0,2433000.0,20.0,5-Year Installment,0.0,0.0,Signed,True
SL00219,20240518,PJ08,UT02,CUS0107,CH03,69.8,49344,3444000.0,689000.0,2755000.0,20.0,Cash,0.0,0.0,SIGNED,False
SL00220,20240926,PJ03,UT02,CUS0018,CH03,89.2,41509,3703000.0,741000.0,2962000.0,20.0,Cash,0.0,0.0,Signed,False
SL00221,20240510,PJ02,UT08,CUS0009,CH03,143.0,54098,7736000.0,1547000.0,6189000.0,20.0,Cash,0.0,0.0,Signed,False
SL00222,20240301,PJ05,UT08,CUS0076,CH03,111.6,59766,6670000.0,1000000.0,5670000.0,15.0,5-Year Installment,0.0,0.0,Signed,False
SL00223,20230321,PJ06,UT03,CUS0082,CH03,111.7,31756,3547000.0,355000.0,3192000.0,10.0,7-Year Installment,0.0,0.0,Signed,False
SL00224,20230829,PJ07,UT01,CUS0016,CH01,39.6,49497,1960000.0,588000.0,1372000.0,30.0,Cash,0.027,52900.0,Signed,False
SL00225,20230713,PJ08,UT02,CUS0130,CH03,69.2,40846,2827000.0,707000.0,2120000.0,25.0,10-Year Installment,0.0,0.0,Signed,False
SL00226,20230717,PJ03,UT02,CUS0056,CH01,71.0,36525,2593000.0,259000.0,2334000.0,,10-Year Installment,0.032,83000.0,Signed,False
SL00227,20241202,PJ08,UT01,CUS0027,CH04,45.6,51581,2352000.0,353000.0,0.0,15.0,7-Year Installment,0.0,0.0,Under Review,True
SL00228,20231027,PJ01,UT07,CUS0146,CH03,556.2,28641,15930000.0,3982000.0,11948000.0,25.0,5-Year Installment,0.0,0.0,Signed,False
SL00229,20241026,PJ03,UT02,CUS0080,CH02,78.0,45033,3513000.0,351000.0,0.0,10.0,5-Year Installment,0.0,0.0,Under Review,True
SL00230,20240419,PJ04,UT05,CUS0058,CH04,208.0,49696,10337000.0,3101000.0,7236000.0,30.0,7-Year Installment,0.0,0.0,Signed,False
SL00231,20240819,PJ05,UT04,CUS0002,CH01,219.0,39548,8661000.0,1299000.0,7362000.0,15.0,10-Year Installment,0.035,303100.0,Signed,False
SL00232,20240103,PJ06,UT04,CUS0035,CH03,173.4,37339,6475000.0,648000.0,5827000.0,10.0,10-Year Installment,0.0,0.0,SIGNED,False
SL00233,20240324,PJ07,UT02,CUS0070,CH04,72.7,53605,3897000.0,1169000.0,2728000.0,30.0,10-Year Installment,0.0,0.0,Signed,False
SL00234,20231227,PJ05,UT02,CUS0145,CH01,89.9,41237,3707000.0,927000.0,2780000.0,25.0,10-Year Installment,0.035,129700.0,Signed,False
SL00235,20230609,PJ03,UT03,CUS0036,CH01,132.4,34096,4514000.0,451000.0,4063000.0,10.0,5-Year Installment,0.037,167000.0,Signed,False
SL00236,20240701,PJ09,UT08,CUS0049,CH01,279.0,70044,19542000.0,5863000.0,13679000.0,30.0,10-Year Installment,0.039,762100.0,Signed,False
SL00237,20230810,PJ06,UT03,CUS0123,CH01,123.5,31640,3908000.0,391000.0,3517000.0,10.0,7-Year Installment,0.025,97700.0,Signed,True
SL00238,20230121,PJ09,UT08,CUS0049,CH05,284.6,58608,16680000.0,1668000.0,15012000.0,10.0,7-Year Installment,0.016,266900.0,Signed,False
SL00239,20240430,PJ02,UT04,CUS0110,CH03,170.1,38989,6632000.0,1658000.0,4974000.0,25.0,5-Year Installment,,0.0,Signed,False
SL00240,20230525,PJ04,UT05,CUS0087,CH04,321.2,43479,13965000.0,4190000.0,9775000.0,30.0,10-Year Installment,0.0,0.0,Signed,False
SL00241,20241126,PJ06,UT03,CUS0148,CH03,112.6,38391,4323000.0,1297000.0,3026000.0,30.0,7-Year Installment,0.0,0.0,Signed,False
SL00242,20241204,PJ05,UT02,CUS0077,CH01,79.9,46421,3709000.0,1113000.0,2596000.0,30.0,Cash,0.026,96400.0,Signed,True
SL00243,20241110,PJ02,UT08,CUS0117,CH01,279.1,58941,16450000.0,4112000.0,12338000.0,25.0,5-Year Installment,0.025,411200.0,Signed,True
SL00244,20231011,PJ01,UT07,CUS0128,CH02,549.7,28700,15776000.0,1578000.0,14198000.0,10.0,7-Year Installment,0.0,0.0,Signed,False
SL00245,20230114,PJ01,UT07,CUS0057,CH01,526.9,29073,15319000.0,3064000.0,12255000.0,20.0,10-Year Installment,0.036,551500.0,Signed,False
SL00246,20241015,PJ07,UT01,CUS0081,CH03,54.3,60147,3266000.0,327000.0,2939000.0,10.0,7-Year Installment,0.0,0.0,Signed,False
SL00247,20231119,PJ01,UT06,CUS0143,CH01,266.6,33280,8872000.0,2218000.0,6654000.0,25.0,5-Year Installment,0.03,266200.0,Signed,False
SL00248,20241126,PJ07,UT06,CUS0054,CH02,283.4,40220,11398000.0,2280000.0,9118000.0,20.0,Cash,0.0,0.0,Signed,True
SL00249,20241210,PJ09,UT08,CUS0006,CH03,159.3,70136,11173000.0,1117000.0,10056000.0,10.0,10-Year Installment,0.0,0.0,Signed,True
SL00250,20240928,PJ06,UT05,CUS0046,CH02,327.3,50931,16670000.0,1667000.0,15003000.0,10.0,5-Year Installment,0.0,0.0,Signed,False
SL00251,20230726,PJ07,UT02,CUS0131,CH05,77.3,44007,3402000.0,340000.0,3062000.0,10.0,10-Year Installment,0.012,40800.0,Signed,False
SL00252,20230910,PJ07,UT06,CUS0058,CH01,370.9,35409,13133000.0,3940000.0,9193000.0,30.0,7-Year Installment,0.034,446500.0,Signed,False
SL00253,20240927,PJ02,UT04,CUS0070,CH03,235.2,39336,9252000.0,925000.0,8327000.0,,5-Year Installment,0.0,0.0,Signed,False
SL00254,20230903,PJ09,UT08,CUS0079,CH01,123.2,60998,7515000.0,1127000.0,6388000.0,15.0,5-Year Installment,0.02,150300.0,Signed,False
SL00255,20230519,PJ05,UT02,CUS0111,CH01,84.1,39969,3361000.0,504000.0,2857000.0,15.0,10-Year Installment,0.032,107600.0,Signed,False
SL00256,20240219,PJ02,UT03,CUS0073,CH01,159.9,44491,7114000.0,1067000.0,6047000.0,15.0,7-Year Installment,0.029,206300.0,Signed,False
SL00257,20241024,PJ07,UT03,CUS0033,CH03,112.6,48255,5434000.0,1630000.0,3804000.0,,7-Year Installment,0.0,0.0,Signed,False
SL00258,20240609,PJ03,UT03,CUS0049,CH01,152.2,41262,6280000.0,1884000.0,4396000.0,30.0,5-Year Installment,0.024,150700.0,Signed,False
SL00259,20240302,PJ09,UT08,CUS0101,CH01,92.3,71723,6620000.0,1655000.0,4965000.0,25.0,7-Year Installment,0.034,225100.0,Signed,False
SL00260,20230323,PJ06,UT06,CUS0056,CH01,303.6,28380,8616000.0,2585000.0,6031000.0,30.0,7-Year Installment,0.031,267100.0,Signed,False
SL00261,20240406,PJ04,UT05,CUS0077,CH01,239.2,49178,11763000.0,1764000.0,9999000.0,15.0,10-Year Installment,0.036,423500.0,Signed,True
SL00262,20241221,PJ07,UT01,CUS0097,CH02,51.7,57092,2952000.0,886000.0,2066000.0,30.0,7-Year Installment,0.0,0.0,Signed,False
SL00263,20230426,PJ04,UT04,CUS0121,CH01,176.1,30857,5434000.0,815000.0,4619000.0,15.0,7-Year Installment,0.034,184800.0,Signed,False
SL00264,20240117,PJ04,UT03,CUS0024,CH03,131.4,37428,4918000.0,492000.0,4426000.0,10.0,5-Year Installment,0.0,0.0,Signed,False
SL00265,20240904,PJ08,UT01,CUS0061,CH02,35.2,55319,1947000.0,584000.0,1363000.0,30.0,10-Year Installment,,0.0,Signed,False
SL00266,20240703,PJ08,UT02,CUS0010,CH01,78.6,49508,3891000.0,778000.0,0.0,20.0,Cash,0.034,132300.0,Under Review,True
SL00267,20240610,PJ10,UT02,CUS0149,CH03,67.1,36969,2481000.0,620000.0,1861000.0,25.0,Cash,0.0,0.0,Signed,False
SL00268,20240614,PJ04,UT03,CUS0113,CH01,125.6,39252,4930000.0,1479000.0,3451000.0,30.0,7-Year Installment,0.04,197200.0,Signed,True
SL00269,20231003,PJ06,UT05,CUS0015,CH04,313.2,41156,12890000.0,2578000.0,10312000.0,20.0,7-Year Installment,0.0,0.0,Signed,False
SL00270,20230726,PJ07,UT06,CUS0009,CH01,320.0,34811,11140000.0,2228000.0,8912000.0,20.0,Cash,0.035,389900.0,Signed,False
SL00271,20240828,PJ05,UT03,CUS0044,CH02,119.3,46002,5488000.0,823000.0,4665000.0,15.0,5-Year Installment,0.0,0.0,Signed,True
SL00272,20240802,PJ07,UT03,CUS0132,CH01,146.6,48717,7142000.0,1071000.0,6071000.0,15.0,5-Year Installment,0.027,192800.0,Signed,False
SL00273,20241008,PJ03,UT04,CUS0109,CH02,222.5,36422,8104000.0,1621000.0,6483000.0,20.0,10-Year Installment,0.0,0.0,Signed,True
SL00274,20240930,PJ07,UT06,CUS0051,CH01,278.5,40859,11379000.0,1707000.0,9672000.0,15.0,10-Year Installment,0.032,364100.0,Signed,False
SL00275,20240111,PJ05,UT03,CUS0025,CH05,111.9,44726,5005000.0,1502000.0,3503000.0,30.0,Cash,0.016,80100.0,Signed,False
SL00276,20240103,PJ08,UT01,CUS0103,CH02,40.1,54042,2167000.0,217000.0,1950000.0,10.0,10-Year Installment,0.0,0.0,Signed,False
SL00277,20240821,PJ03,UT03,CUS0150,CH02,142.8,41947,5990000.0,599000.0,5391000.0,,5-Year Installment,0.0,0.0,Signed,False
SL00278,20240504,PJ06,UT06,CUS0041,CH02,262.1,33862,8875000.0,2219000.0,6656000.0,25.0,5-Year Installment,0.0,0.0,Signed,False
SL00279,20240614,PJ01,UT07,CUS0092,CH01,481.6,34525,16627000.0,4988000.0,11639000.0,30.0,Cash,0.031,515400.0,Signed,False
SL00280,20240819,PJ06,UT04,CUS0028,CH02,197.2,36481,7194000.0,719000.0,6475000.0,10.0,Cash,0.0,0.0,Signed,False
SL00281,20241024,PJ06,UT05,CUS0114,CH02,328.6,50799,16693000.0,3339000.0,13354000.0,20.0,5-Year Installment,0.0,0.0,Signed,False
SL00282,20230918,PJ04,UT03,CUS0044,CH04,132.6,34639,4593000.0,689000.0,3904000.0,15.0,5-Year Installment,0.0,0.0,Signed,True
SL00283,20231015,PJ10,UT04,CUS0037,CH01,175.6,27731,4870000.0,487000.0,4383000.0,10.0,5-Year Installment,0.03,146100.0,Signed,False
SL00284,20230321,PJ01,UT06,CUS0062,CH04,344.9,33151,11434000.0,1715000.0,9719000.0,15.0,5-Year Installment,0.0,0.0,Signed,True
SL00285,20240308,PJ04,UT02,CUS0118,CH01,77.1,41149,3173000.0,952000.0,0.0,30.0,Cash,0.032,101500.0,UNDER REVIEW,False
SL00286,20230131,PJ06,UT06,CUS0019,CH01,369.1,28125,10381000.0,2076000.0,0.0,20.0,5-Year Installment,,404900.0,Under Review,False
SL00287,20231125,PJ08,UT03,CUS0009,CH04,159.1,37190,5917000.0,592000.0,5325000.0,10.0,5-Year Installment,0.0,0.0,Signed,False
SL00288,20240207,PJ02,UT04,CUS0035,CH01,216.0,41007,8858000.0,2214000.0,6644000.0,25.0,Cash,,230300.0,Signed,False
SL00289,20230814,PJ05,UT05,CUS0026,CH03,334.5,48950,16374000.0,4912000.0,11462000.0,30.0,7-Year Installment,0.0,0.0,Signed,False
SL00290,20240318,PJ10,UT04,CUS0093,CH05,184.0,32080,5903000.0,590000.0,5313000.0,10.0,7-Year Installment,,106300.0,Signed,False
SL00291,20230126,PJ04,UT02,CUS0144,CH02,75.8,35222,2670000.0,534000.0,2136000.0,20.0,7-Year Installment,0.0,0.0,Signed,False
SL00292,20230201,PJ10,UT03,CUS0083,CH03,149.3,27737,4141000.0,414000.0,3727000.0,10.0,7-Year Installment,0.0,0.0,Signed,True
SL00293,20240906,PJ03,UT08,CUS0099,CH02,101.2,51958,5258000.0,1314000.0,3944000.0,25.0,5-Year Installment,,0.0,Signed,True
SL00294,20230826,PJ07,UT03,CUS0094,CH01,129.2,40228,5197000.0,780000.0,4417000.0,15.0,10-Year Installment,0.034,176700.0,Signed,False
SL00295,20230416,PJ06,UT04,CUS0081,CH01,205.6,30604,6292000.0,1573000.0,4719000.0,25.0,7-Year Installment,0.03,188800.0,SIGNED,False
SL00296,20240120,PJ03,UT04,CUS0150,CH01,210.3,38128,8018000.0,1604000.0,6414000.0,20.0,5-Year Installment,0.037,296700.0,Signed,False
SL00297,20240803,PJ05,UT08,CUS0030,CH01,253.7,61781,15674000.0,3918000.0,11756000.0,25.0,5-Year Installment,0.04,627000.0,SIGNED,False
SL00298,20230626,PJ05,UT04,CUS0089,CH01,171.2,33410,5720000.0,1430000.0,4290000.0,25.0,5-Year Installment,0.032,183000.0,Signed,False
SL00299,20240503,PJ07,UT02,CUS0033,CH03,68.2,53210,3629000.0,1089000.0,2540000.0,30.0,7-Year Installment,0.0,0.0,Signed,False
SL00300,20230314,PJ03,UT04,CUS0079,CH01,229.7,33397,7671000.0,1918000.0,5753000.0,25.0,5-Year Installment,0.021,161100.0,Signed,False
SL00301,20230214,PJ03,UT02,CUS0029,CH01,76.8,37039,2845000.0,569000.0,2276000.0,20.0,5-Year Installment,0.032,91000.0,Signed,False
SL00302,20240128,PJ05,UT03,CUS0143,CH01,118.6,45161,5356000.0,1339000.0,0.0,25.0,5-Year Installment,0.028,150000.0,Under Review,False
SL00303,20240205,PJ04,UT05,CUS0122,CH02,229.1,49614,11367000.0,2273000.0,9094000.0,20.0,7-Year Installment,0.0,0.0,Signed,True
SL00304,20240424,PJ06,UT04,CUS0131,CH05,211.5,35654,7541000.0,1508000.0,6033000.0,20.0,7-Year Installment,,143300.0,Signed,False
SL00305,20240704,PJ03,UT08,CUS0149,CH03,207.4,54343,11271000.0,2254000.0,9017000.0,20.0,5-Year Installment,0.0,0.0,Signed,False
SL00306,20241217,PJ05,UT03,CUS0124,CH03,159.2,42190,6717000.0,1343000.0,5374000.0,20.0,7-Year Installment,0.0,0.0,Signed,False
SL00307,20240115,PJ01,UT06,CUS0116,CH01,280.6,37916,10639000.0,3192000.0,7447000.0,30.0,Cash,0.034,361700.0,Signed,True
SL00308,20230907,PJ01,UT07,CUS0150,CH01,369.9,29152,10783000.0,1617000.0,9166000.0,15.0,7-Year Installment,0.024,258800.0,Signed,False
SL00309,20240726,PJ07,UT06,CUS0142,CH01,253.9,41586,10559000.0,2640000.0,7919000.0,25.0,5-Year Installment,0.02,211200.0,Signed,True
SL00310,20230804,PJ02,UT07,CUS0039,CH05,352.5,25136,8860000.0,2215000.0,6645000.0,25.0,5-Year Installment,0.019,168300.0,Signed,True
SL00311,20231125,PJ04,UT05,CUS0071,CH05,312.1,43490,13573000.0,4072000.0,9501000.0,30.0,5-Year Installment,0.018,244300.0,Signed,False
SL00312,20230326,PJ07,UT01,CUS0006,CH02,47.5,48399,2299000.0,230000.0,2069000.0,10.0,10-Year Installment,0.0,0.0,Signed,True
SL00313,20230122,PJ06,UT03,CUS0100,CH02,148.1,31445,4657000.0,1397000.0,3260000.0,30.0,Cash,0.0,0.0,Signed,True
SL00314,20241121,PJ07,UT06,CUS0119,CH01,368.2,41322,15215000.0,1522000.0,13693000.0,10.0,5-Year Installment,0.034,517300.0,Signed,False
SL00315,20240916,PJ05,UT08,CUS0002,CH01,81.5,59577,4856000.0,1457000.0,3399000.0,30.0,5-Year Installment,0.026,126300.0,Signed,False
SL00316,20240609,PJ06,UT04,CUS0093,CH02,172.3,34767,5990000.0,1198000.0,4792000.0,20.0,Cash,0.0,0.0,Signed,False
SL00317,20231106,PJ09,UT08,CUS0068,CH03,174.5,57847,10094000.0,1009000.0,9085000.0,10.0,10-Year Installment,0.0,0.0,Signed,False
SL00318,20230522,PJ04,UT03,CUS0076,CH02,157.8,34075,5377000.0,1613000.0,3764000.0,30.0,7-Year Installment,0.0,0.0,Signed,False
SL00319,20230509,PJ06,UT05,CUS0045,CH03,328.2,41301,13555000.0,1356000.0,12199000.0,10.0,7-Year Installment,0.0,0.0,Signed,False
SL00320,20230707,PJ08,UT03,CUS0110,CH01,141.7,38275,0.0,0.0,0.0,10.0,10-Year Installment,0.038,0.0,Cancelled,False
SL00321,20240213,PJ03,UT03,CUS0143,CH02,152.5,40118,6118000.0,1835000.0,0.0,,5-Year Installment,,0.0,Under Review,False
SL00322,20240625,PJ03,UT08,CUS0047,CH03,128.2,54630,7004000.0,1051000.0,5953000.0,15.0,5-Year Installment,0.0,0.0,Signed,True
SL00323,20240524,PJ07,UT02,CUS0030,CH02,84.9,54945,4665000.0,1166000.0,3499000.0,25.0,7-Year Installment,0.0,0.0,Signed,False
SL00324,20230810,PJ02,UT03,CUS0147,CH04,120.2,35789,4302000.0,1291000.0,3011000.0,30.0,5-Year Installment,0.0,0.0,Signed,True
SL00325,20241205,PJ04,UT05,CUS0042,CH04,308.4,46977,14488000.0,1449000.0,13039000.0,10.0,5-Year Installment,0.0,0.0,Signed,True
SL00326,20240712,PJ06,UT06,CUS0113,CH01,288.7,33896,9786000.0,2936000.0,6850000.0,30.0,7-Year Installment,0.033,322900.0,Signed,True
SL00327,20240217,PJ05,UT03,CUS0064,CH02,112.8,44280,4995000.0,999000.0,3996000.0,20.0,Cash,,0.0,Signed,True
SL00328,20240403,PJ03,UT03,CUS0001,CH01,142.1,38783,5511000.0,1102000.0,4409000.0,20.0,5-Year Installment,0.027,148800.0,Signed,False
SL00329,20231113,PJ04,UT03,CUS0050,CH01,119.5,34165,4083000.0,1225000.0,2858000.0,30.0,7-Year Installment,0.037,151100.0,Signed,True
SL00330,20230719,PJ06,UT04,CUS0116,CH01,180.4,30948,5583000.0,1675000.0,3908000.0,30.0,5-Year Installment,0.032,178700.0,Signed,True
SL00331,20230824,PJ08,UT03,CUS0089,CH05,118.8,37517,4457000.0,446000.0,4011000.0,10.0,10-Year Installment,0.012,53500.0,Signed,False
SL00332,20240726,PJ02,UT07,CUS0147,CH02,513.5,30937,15886000.0,4766000.0,11120000.0,30.0,7-Year Installment,0.0,0.0,Signed,True
SL00333,20230113,PJ04,UT05,CUS0107,CH02,306.3,42952,13156000.0,3289000.0,9867000.0,25.0,5-Year Installment,0.0,0.0,Signed,False
SL00334,20230407,PJ02,UT03,CUS0136,CH01,121.3,36125,4382000.0,876000.0,3506000.0,20.0,5-Year Installment,0.028,122700.0,Signed,False
SL00335,20230209,PJ05,UT05,CUS0060,CH02,215.4,45727,9850000.0,2955000.0,6895000.0,30.0,7-Year Installment,0.0,0.0,Signed,True
SL00336,20230204,PJ05,UT04,CUS0100,CH01,211.7,36671,7763000.0,2329000.0,5434000.0,30.0,10-Year Installment,0.022,170800.0,Signed,True
SL00337,20240930,PJ05,UT05,CUS0096,CH03,330.9,55799,18464000.0,1846000.0,16618000.0,10.0,10-Year Installment,0.0,0.0,Signed,False
SL00338,20240615,PJ08,UT01,CUS0062,CH04,36.4,52707,1919000.0,480000.0,1439000.0,25.0,5-Year Installment,0.0,0.0,Signed,True
SL00339,20231204,PJ08,UT01,CUS0092,CH03,45.9,43370,1991000.0,299000.0,1692000.0,15.0,5-Year Installment,0.0,0.0,Signed,False
SL00340,20230413,PJ08,UT03,CUS0007,CH01,139.5,37079,5173000.0,1293000.0,3880000.0,,5-Year Installment,0.039,201700.0,Signed,True
SL00341,20231227,PJ02,UT03,CUS0009,CH01,117.6,37342,4391000.0,1317000.0,3074000.0,30.0,7-Year Installment,0.026,114200.0,Signed,False
SL00342,20231216,PJ03,UT04,CUS0057,CH05,227.2,31790,7223000.0,1445000.0,5778000.0,20.0,7-Year Installment,0.018,130000.0,Signed,False
SL00343,20230601,PJ08,UT01,CUS0113,CH03,43.6,43914,1915000.0,287000.0,0.0,15.0,Cash,0.0,0.0,Under Review,True
SL00344,20231122,PJ10,UT04,CUS0008,CH01,192.1,27365,5257000.0,789000.0,4468000.0,15.0,10-Year Installment,0.036,189300.0,Signed,False
SL00345,20231031,PJ03,UT03,CUS0100,CH02,156.5,33003,5165000.0,1291000.0,3874000.0,25.0,7-Year Installment,0.0,0.0,Signed,True
SL00346,20240406,PJ04,UT05,CUS0053,CH04,329.8,48427,15971000.0,1597000.0,14374000.0,10.0,7-Year Installment,,0.0,Signed,False
SL00347,20240422,PJ05,UT04,CUS0102,CH02,180.2,41889,7548000.0,1510000.0,6038000.0,20.0,7-Year Installment,0.0,0.0,Signed,True
SL00348,20230218,PJ08,UT03,CUS0093,CH02,116.0,40290,4674000.0,467000.0,4207000.0,10.0,10-Year Installment,0.0,0.0,Signed,False
SL00349,20231014,PJ04,UT02,CUS0026,CH05,84.6,34975,2959000.0,888000.0,2071000.0,30.0,7-Year Installment,0.02,59200.0,Signed,False
SL00350,20240414,PJ05,UT04,CUS0132,CH02,231.5,41223,9543000.0,1909000.0,7634000.0,20.0,7-Year Installment,0.0,0.0,Signed,False
SL00351,20240104,PJ05,UT04,CUS0087,CH02,226.3,40305,9121000.0,912000.0,8209000.0,10.0,5-Year Installment,0.0,0.0,Signed,False
SL00352,20241001,PJ01,UT06,CUS0019,CH05,344.3,39836,13716000.0,3429000.0,10287000.0,25.0,7-Year Installment,,150900.0,Signed,False
