sale_id,date_id,book_id,customer_id,channel_id,quantity,unit_price_egp,discount_pct,discount_amount,total_revenue,total_cost,profit,order_status,processing_days
ORD01014,20240301,B020,C0096,CH01,40,49.14,25.0,491.4,1474.2,800,674.2,Pending,9.0
ORD01015,20241017,B016,C0093,CH04,10,218.61,25.0,546.53,1639.57,880,759.57,Delivered,8.0
ORD01016,20241014,B006,C0003,CH01,1,116.92,0.0,0.0,116.92,48,68.92,Pending,1.0
ORD01017,20240518,B013,C0056,CH02,1,83.24,5.0,4.16,0.0,27,0.0,Returned,2.0
ORD01018,20241218,B020,C0090,CH01,38,51.5,20.0,391.4,1565.6,760,805.6,Delivered,8.0
ORD01019,20240202,B005,C0014, CH02,2,52.27,10.0,10.45,94.09,42,52.09,Delivered,2.0
ORD01020,20231222,B009,C0055,CH01,2,152.57,5.0,15.26,289.88,120,169.88,Delivered,
ORD01021,20230620,B012,C0056,CH01,2,77.19,5.0,7.72,0.0,48,0.0,Returned,2.0
ORD01022,20241121,B003,C0046,CH01,2,55.07,10.0,11.01,99.13,44,55.13,Delivered,1.0
ORD01023,20230529,B003,C0050,CH01,1,54.22,10.0,5.42,48.8,22,26.8,Delivered,1.0
ORD01024,20230822,B007,C0025,CH01,2,135.91,0.0,0.0,271.82,108,163.82,Delivered,2.0
ORD01025,20240709,B013,C0076,CH01,90,87.35,20.0,1572.3,6289.2,2430,3859.2,Delivered,8.0
ORD01026,20230101,B020,C0021,CH01,2,50.16,,10.03,90.29,40,50.29,Delivered,2.0
ORD01027,20241010,B013,C0054,CH01,1,83.03,0.0,0.0,83.03,27,56.03,Delivered,1.0
ORD01028,20230131,B003,C0107,CH05,385,55.7,30.0,6433.35,15011.15,8470,6541.15,Delivered,3.0
ORD01029,20230316,B003,C0109,CH05,427,56.5,30.0,7237.65,16887.85,9394,7493.85,Delivered,3.0
ORD01030,20240228,B011,C0017,CH02,1,79.35,5.0,3.97,75.38,25,50.38,Delivered,1.0
ORD01031,20241219,B012,C0013,CH01,1,72.93,,7.29,65.64,24,41.64,Delivered,2.0
ORD01032,20240125,B011,C0059,CH01,2,78.87,10.0,15.77,141.97,50,91.97,Delivered,1.0
ORD01033,20240722,B001,C0103,CH05,392,43.69,35.0,5994.27,11132.21,7056,4076.21,Delivered,8.0
ORD01034,20240519,B013,C0074,CH03,96,82.83,20.0,1590.34,6361.34,2592,3769.34,Delivered,13.0
ORD01035,20240901,B019,C0077,CH01,93,55.06,15.0,768.09,4352.49,2046,2306.49,Delivered,9.0
ORD01036,20230107,B001,C0100,CH04,43,45.93,15.0,296.25,1678.74,774,904.74,Delivered,3.0
ORD01037,20240130,B006,C0011,CH02,3,117.85,10.0,35.35,318.2,144,174.2,Pending,1.0
ORD01038,20230502,B002,C0093,CH01,41,49.15,25.0,503.79,1511.36,820,691.36,Pending,8.0
ORD01039,20230826,B001,C0031,CH01,3,44.29,10.0,13.29,119.58,54,65.58,Delivered,2.0
ORD01040,20231007,B001,C0058,CH02,2,44.54,10.0,8.91,80.17,36,44.17,Delivered,2.0
ORD01041,20230817,B020,C0028,CH01,2,48.87,5.0,4.89,92.85,40,52.85,DELIVERED,1.0
ORD01042,20240530,B019,C0039,CH01,2,55.57,5.0,5.56,105.58,44,61.58,Delivered,2.0
ORD01043,20231114,B012,C0030,CH01,3,75.78,10.0,22.73,204.61,72,132.61,Delivered,1.0
ORD01044,20230329,B003,C0098,CH04,19,54.29,20.0,206.3,825.21,418,407.21,Delivered,8.0
ORD01045,20240102,B012,C0087,CH04,44,76.24,25.0,838.64,2515.92,1056,1459.92,Delivered,6.0
ORD01046,20231228,B020,C0079,CH01,66,49.82,20.0,657.62,2630.5,1320,1310.5,Delivered,4.0
ORD01047,20240708,B001,C0064,CH03,94,45.83,20.0,861.6,3446.42,1692,1754.42,Delivered,7.0
ORD01048,20240507,B003,C0005,CH02,1,54.49,10.0,5.45,49.04,22,27.04,Pending,1.0
ORD01049,20241014,B006,C0005,CH01,3,121.22,10.0,36.37,327.29,144,183.29,Delivered,1.0
ORD01050,20240910,B011,C0075,CH01,99,79.4,10.0,786.06,7074.54,2475,4599.54,Delivered,5.0
ORD01051,20241005,B005,C0038,CH02,2,51.23,10.0,10.25,92.21,42,50.21,Delivered,1.0
ORD01052,20241018,B002,C0021,CH02,2,49.99,10.0,10.0,89.98,40,49.98,Delivered,1.0
ORD01053,20240420,B020,C0009,CH01,1,48.89,0.0,0.0,48.89,20,28.89,Delivered,2.0
ORD01054,20240730,B015,C0004,CH02,1,88.25,10.0,8.82,79.43,29,50.43,Delivered,1.0
ORD01055,20240320,B006,C0018,CH02,2,119.3,10.0,23.86,214.74,96,118.74,Delivered,1.0
ORD01056,20240817,B008,C0094,CH01,21,108.08,,453.94,1815.74,924,891.74,Delivered,7.0
ORD01057,20230906,B002,C0063,CH03,151,49.88,20.0,1506.38,6025.5,3020,3005.5,Delivered,8.0
ORD01058,20230212,B017,C0023,CH01,2,182.73,0.0,0.0,365.46,144,221.46,Delivered,1.0
ORD01059,20230429,B019,C0057,CH01,3,55.3,0.0,0.0,165.9,66,99.9,Delivered,1.0
ORD01060,20240920,B017,C0104,CH05,74,184.47,35.0,4777.77,8873.01,5328,3545.01,Delivered,4.0
ORD01061,20231024,B011,C0037,CH01,3,78.95,10.0,23.68,0.0,75,0.0,Returned,1.0
ORD01062,20230208,B010,C0093,CH01,26,128.54,25.0,835.51,2506.53,1300,1206.53,Delivered,3.0
ORD01063,20240808,B002,C0095,CH04,12,48.99,20.0,117.58,470.3,240,230.3,Delivered,4.0
ORD01064,20230706,B011,C0087,CH04,39,79.43,20.0,619.55,2478.22,975,1503.22,Delivered,8.0
ORD01065,20240201,B009,C0023,CH02,2,152.24,5.0,15.22,289.26,120,169.26,Delivered,1.0
ORD01066,20240115,B012,C0034,CH01,2,75.15,10.0,15.03,135.27,48,87.27,Delivered,1.0
ORD01067,20241106,B002,C0006,CH01,1,50.99,0.0,0.0,50.99,20,30.99,Delivered,2.0
ORD01068,20240401,B010,C0099,CH01,46,121.27,15.0,836.76,0.0,2300,0.0,Returned,6.0
ORD01069,20240828,B001,C0065,CH03,168,44.16,15.0,1112.83,6306.05,3024,3282.05,Delivered,8.0
ORD01070,20230717,B006,C0072,CH03,95,119.4,10.0,1134.3,10208.7,4560,5648.7,Delivered,11.0
ORD01071,20230215,B015,C0053,CH02,3,89.6,5.0,13.44,0.0,87,0.0,Returned,1.0
ORD01072,20240831,B018,C0006,CH02,1,156.16,0.0,0.0,156.16,64,92.16,Delivered,2.0
ORD01073,20240804,B020,C0004,CH02,1,51.45,10.0,5.14,46.31,20,26.31,Delivered,
ORD01074,20240806,B004,C0042,CH01,2,46.93,10.0,9.39,84.47,38,46.47,Delivered,2.0
ORD01075,20231214,B006,C0066,CH03,173,122.54,20.0,4239.88,16959.54,8304,8655.54,Delivered,7.0
ORD01076,20230516,B006,C0043,CH02,2,123.44,0.0,0.0,246.88,96,150.88,Delivered,2.0
ORD01077,20230430,B018,C0002,CH02,3,162.61,5.0,24.39,463.44,192,271.44,Delivered,1.0
ORD01078,20240217,B001,C0086,CH01,10,43.9,15.0,65.85,373.15,180,193.15,Delivered,13.0
ORD01079,20240401,B001,C0071,CH01,97,45.47,20.0,882.12,3528.47,1746,1782.47,Delivered,4.0
ORD01080,20230412,B003,C0090,CH04,39,56.49,20.0,440.62,1762.49,858,904.49,Delivered,3.0
ORD01081,20240524,B007,C0025,CH01,3,134.05,5.0,20.11,382.04,162,220.04,Delivered,2.0
ORD01082,20240109,B008,C0047,CH01,3,107.45,0.0,0.0,322.35,132,190.35,Delivered,2.0
ORD01083,20230503,B007,C0040,CH01,3,134.59,0.0,0.0,403.77,162,241.77,Delivered,1.0
ORD01084,20240822,B011,C0004,CH01,2,79.93,0.0,0.0,159.86,50,109.86,Delivered,1.0
ORD01085,20240219,B002,C0083,CH01,56,51.08,10.0,286.05,0.0,1120,0.0,Returned,8.0
ORD01086,20240911,B010,C0108,CH05,280,123.34,30.0,10360.56,24174.64,14000,10174.64,Delivered,6.0
ORD01087,20240703,B013,C0005,CH01,2,83.75,5.0,8.38,159.12,54,105.12,Delivered,1.0
ORD01088,20231018,B011,C0006,CH02,3,79.6,5.0,11.94,226.86,75,151.86,Delivered,2.0
ORD01089,20241018,B016,C0064,CH03,129,226.08,20.0,5832.86,23331.46,11352,11979.46,Delivered,7.0
ORD01090,20230605,B016,C0107,CH05,293,223.48,25.0,16369.91,49109.73,25784,23325.73,Delivered,7.0
ORD01091,20230204,B013,C0090,CH04,29,85.54,20.0,496.13,1984.53,783,1201.53,Delivered,6.0
ORD01092,20230813,B006,C0107,CH05,119,121.26,25.0,3607.48,10822.46,5712,5110.46,Delivered,12.0
ORD01093,20231113,B017,C0009,CH02,3,184.64,10.0,55.39,498.53,216,282.53,Delivered,1.0
ORD01094,20241026,B011,C0035,CH02,3,79.53,0.0,0.0,0.0,75,0.0,Returned,
ORD01095,20241012,B011,C0020, CH01,3,77.76,10.0,23.33,209.95,75,134.95,Delivered,2.0
ORD01096,20230805,B012,C0005,CH01,1,75.0,10.0,7.5,67.5,24,43.5,Delivered,1.0
ORD01097,20240313,B015,C0057,CH02,2,91.0,10.0,18.2,163.8,58,105.8,Delivered,1.0
ORD01098,20240816,B006,C0096,CH01,34,117.65,15.0,600.02,3400.08,1632,1768.08,Delivered,10.0
ORD01099,20240813,B015,C0036,CH02,1,88.12,5.0,4.41,83.71,29,54.71,Delivered,2.0
ORD01100,20240120,B014,C0013,CH01,3,71.89,10.0,21.57,194.1,66,128.1,Delivered,2.0
ORD01101,20230213,B004,C0051,CH01,1,48.13,0.0,0.0,48.13,19,29.13,Delivered,2.0
ORD01102,20230202,B018,C0037,CH02,1,164.79,5.0,8.24,156.55,64,92.55,Delivered,1.0
ORD01103,20240821,B013,C0067,CH03,117,83.68,10.0,979.06,8811.5,3159,5652.5,Delivered,11.0
ORD01104,20231102,B006,C0032,CH02,3,118.06,0.0,0.0,354.18,144,210.18,Delivered,2.0
ORD01105,20240817,B002,C0066,CH01,12,50.02,15.0,90.04,510.2,240,270.2,Delivered,11.0
ORD01106,20231113,B010,C0019,CH02,1,121.74,10.0,12.17,109.57,50,59.57,Delivered,2.0
ORD01107,20230221,B020,C0033,CH01,2,50.87,5.0,5.09,96.65,40,56.65,Delivered,1.0
ORD01108,20241103,B015,C0060,CH01,2,89.9,,8.99,170.81,58,112.81,Delivered,2.0
ORD01109,20241017,B010,C0029,CH02,1,121.51,5.0,6.08,115.43,50,65.43,Delivered,1.0
ORD01110,20240719,B015,C0071,CH03,27,90.82,15.0,367.82,2084.32,783,1301.32,Delivered,11.0
ORD01111,20231230,B012,C0025,CH01,2,76.93,10.0,15.39,138.47,48,90.47,Delivered,2.0
ORD01112,20230308,B013,C0037,CH01,3,84.55,0.0,0.0,253.65,81,172.65,Delivered,1.0
ORD01113,20231228,B007,C0084,CH03,112,135.59,15.0,2277.91,12908.17,6048,6860.17,Delivered,12.0
ORD01114,20240406,B020,C0015,CH01,3,48.72,0.0,0.0,146.16,60,86.16,Delivered,1.0
ORD01115,20241006,B008,C0032,CH02,1,112.98,10.0,11.3,101.68,44,57.68,Delivered,2.0
ORD01116,20240812,B004,C0041,CH01,3,46.92,,7.04,133.72,57,76.72,Delivered,1.0
ORD01117,20230128,B013,C0082,CH01,29,87.03,15.0,378.58,2145.29,783,1362.29,Delivered,12.0
ORD01118,20240714,B011,C0096,CH01,21,82.37,15.0,259.47,1470.3,525,945.3,Delivered,
ORD01119,20230411,B003,C0013,CH02,3,55.38,10.0,16.61,149.53,66,83.53,DELIVERED,2.0
ORD01120,20240524,B015,C0096,CH04,16,92.13,25.0,368.52,1105.56,464,641.56,Delivered,8.0
ORD01121,20231221,B012,C0089,CH04,38,73.69,20.0,560.04,2240.18,912,1328.18,Delivered,5.0
ORD01122,20231227,B020,C0096,CH01,40,50.78,15.0,304.68,1726.52,800,926.52,Delivered,8.0
ORD01123,20240908,B006,C0082,CH01,178,119.59,15.0,3193.05,18093.97,8544,9549.97,Delivered,4.0
ORD01124,20231009,B010,C0005,CH01,3,126.2,10.0,37.86,0.0,150,0.0,Returned,2.0
ORD01125,20230122,B010,C0016,CH02,3,127.36,10.0,38.21,343.87,150,193.87,Delivered,1.0
ORD01126,20230810,B015,C0072,CH03,73,88.45,,645.68,5811.17,2117,3694.17,Delivered,7.0
ORD01127,20230424,B007,C0077,CH01,133,131.17,10.0,1744.56,15701.05,7182,8519.05,Delivered,10.0
ORD01128,20230121,B009,C0086,CH04,6,151.76,25.0,227.64,682.92,360,322.92,Delivered,7.0
ORD01129,20230609,B005,C0046,CH02,3,51.01,0.0,0.0,153.03,63,90.03,Delivered,2.0
ORD01130,20230602,B015,C0106,CH05,275,88.21,35.0,8490.21,15767.54,7975,7792.54,Delivered,
ORD01131,20240803,B020,C0063,CH01,104,48.61,20.0,1011.09,4044.35,2080,1964.35,Delivered,8.0
ORD01132,20230130,B014,C0087,CH01,42,69.94,20.0,587.5,2349.98,924,1425.98,Delivered,5.0
ORD01133,20240920,B017,C0065,CH03,166,183.46,15.0,4568.15,25886.21,11952,13934.21,Delivered,8.0
ORD01134,20231122,B006,C0074,CH03,200,120.88,10.0,2417.6,21758.4,9600,12158.4,Delivered,6.0
ORD01135,20240526,B007,C0065,CH03,98,136.55,15.0,2007.29,11374.61,5292,6082.61,Delivered,8.0
ORD01136,20240528,B004,C0016,CH01,1,48.45,5.0,2.42,46.03,19,27.03,Delivered,2.0
ORD01137,20230301,B014,C0096,CH04,25,68.91,20.0,344.55,1378.2,550,828.2,Delivered,8.0
ORD01138,20240520,B003,C0104,CH05,471,55.15,30.0,7792.69,18182.96,10362,7820.96,Delivered,12.0
ORD01139,20240522,B011,C0022,CH01,1,78.39,0.0,0.0,78.39,25,53.39,Delivered,1.0
ORD01140,20240220,B003,C0079,CH03,172,53.64,20.0,1845.22,7380.86,3784,3596.86,Delivered,7.0
ORD01141,20230526,B003,C0081,CH03,91,55.42,10.0,504.32,4538.9,2002,2536.9,Delivered,3.0
ORD01142,20240821,B006,C0110,CH05,221,122.08,25.0,6744.92,0.0,10608,0.0,Returned,5.0
ORD01143,20231110,B013,C0073,CH01,155,84.19,20.0,2609.89,10439.56,4185,6254.56,Delivered,4.0
ORD01144,20230819,B014,C0109,CH05,387,68.92,35.0,9335.21,17336.83,8514,8822.83,Delivered,9.0
ORD01145,20240902,B006,C0028,CH02,1,122.87,5.0,6.14,116.73,48,68.73,Delivered,1.0
ORD01146,20240429,B018,C0035,CH02,2,162.9,10.0,32.58,293.22,128,165.22,Delivered,2.0
ORD01147,20230823,B020,C0022,CH02,3,50.71,10.0,15.21,136.92,60,76.92,Delivered,2.0
ORD01148,20240611,B014,C0095,CH04,26,71.6,,279.24,1582.36,572,1010.36,Delivered,10.0
ORD01149,20231213,B007,C0026,CH01,1,132.88,10.0,13.29,119.59,54,65.59,Delivered,2.0
ORD01150,20230908,B006,C0051,CH01,3,121.8,10.0,36.54,328.86,144,184.86,Delivered,2.0
ORD01151,20230607,B002,C0026,CH02,2,49.89,10.0,9.98,89.8,40,49.8,Delivered,2.0
ORD01152,20240510,B001,C0078,CH03,56,46.23,20.0,517.78,2071.1,1008,1063.1,Delivered,
ORD01153,20230121,B002,C0033,CH02,1,48.79,5.0,2.44,46.35,20,26.35,Delivered,1.0
ORD01154,20230624,B004,C0037,CH02,2,49.12,5.0,4.91,93.33,38,55.33,Pending,2.0
ORD01155,20240510,B006,C0087,CH01,26,120.37,15.0,469.44,2660.18,1248,1412.18,Delivered,12.0
ORD01156,20241115,B007,C0051,CH02,2,138.84,5.0,13.88,263.8,108,155.8,Delivered,1.0
ORD01157,20240731,B005,C0039,CH01,2,52.55,0.0,0.0,105.1,42,63.1,Pending,1.0
ORD01158,20240227,B013,C0007,CH02,3,84.94,0.0,0.0,254.82,81,173.82,Delivered,
ORD01159,20231019,B010,C0047,CH01,2,123.21,5.0,12.32,234.1,100,134.1,Delivered,2.0
ORD01160,20231129,B020,C0063,CH01,69,50.32,10.0,347.21,3124.87,1380,1744.87,Delivered,11.0
ORD01161,20231120,B003,C0059,CH01,1,54.14,5.0,2.71,51.43,22,29.43,Pending,2.0
ORD01162,20231208,B017,C0076,CH01,137,176.92,20.0,4847.61,19390.43,9864,9526.43,Delivered,3.0
ORD01163,20240617,B005,C0061,CH03,145,52.56,20.0,1524.24,6096.96,3045,3051.96,Delivered,8.0
ORD01164,20240825,B013,C0094,CH04,10,83.05,15.0,124.58,705.92,270,435.92,Delivered,
ORD01165,20240915,B008,C0085,CH03,124,112.99,20.0,2802.15,11208.61,5456,5752.61,Delivered,10.0
ORD01166,20230917,B005,C0087,CH01,26,53.47,20.0,278.04,1112.18,546,566.18,Delivered,13.0
ORD01167,20230903,B020,C0099,CH01,11,51.47,20.0,113.23,452.94,220,232.94,Delivered,12.0
ORD01168,20230107,B002,C0015,CH01,2,51.08,10.0,10.22,91.94,40,51.94,Delivered,2.0
ORD01169,20240919,B012,C0075,CH03,84,72.91,20.0,1224.89,4899.55,2016,2883.55,Pending,10.0
ORD01170,20240930,B005,C0010,CH02,2,51.27,,5.13,97.41,42,55.41,Delivered,2.0
ORD01171,20240604,B007,C0101, CH05,257,131.46,25.0,8446.3,25338.92,13878,11460.92,Delivered,5.0
ORD01172,20230711,B008,C0028,CH01,3,113.1,0.0,0.0,339.3,132,207.3,Delivered,2.0
ORD01173,20240110,B020,C0026,CH02,2,48.88,5.0,4.89,92.87,40,52.87,Delivered,2.0
ORD01174,20241018,B001,C0110,CH05,170,45.59,25.0,1937.58,5812.72,3060,2752.72,Delivered,13.0
ORD01175,20241010,B005,C0043,CH02,3,51.56,5.0,7.73,146.95,63,83.95,Delivered,1.0
ORD01176,20230303,B006,C0089,CH01,26,122.77,20.0,638.4,2553.62,1248,1305.62,Delivered,3.0
ORD01177,20230707,B010,C0068,CH01,195,123.86,15.0,3622.9,20529.8,9750,10779.8,Delivered,5.0
ORD01178,20240504,B017,C0091,CH04,36,179.94,15.0,971.68,5506.16,2592,2914.16,Delivered,11.0
ORD01179,20230316,B020,C0045,CH01,3,49.71,10.0,14.91,134.22,60,74.22,Delivered,2.0
ORD01180,20240803,B007,C0034,CH01,2,136.49,0.0,0.0,0.0,108,0.0,Returned,1.0
ORD01181,20240421,B008,C0105,CH05,116,111.19,25.0,3224.51,9673.53,5104,4569.53,Delivered,10.0
ORD01182,20230111,B010,C0105,CH05,385,126.57,25.0,12182.36,36547.09,19250,17297.09,Delivered,3.0
ORD01183,20240731,B002,C0022,CH02,3,50.83,,15.25,137.24,60,77.24,Delivered,1.0
ORD01184,20241230,B004,C0062,CH01,135,48.15,15.0,975.04,5525.21,2565,2960.21,Delivered,8.0
ORD01185,20240322,B002,C0061,CH03,157,50.42,,791.59,7124.35,3140,3984.35,Delivered,6.0
ORD01186,20240803,B006,C0086,CH01,15,120.5,20.0,361.5,1446.0,720,726.0,Delivered,7.0
ORD01187,20240925,B018,C0033,CH02,2,161.25,5.0,16.12,306.38,128,178.38,Delivered,1.0
ORD01188,20230722,B020,C0104,CH05,133,50.88,35.0,2368.46,4398.58,2660,1738.58,Delivered,12.0
ORD01189,20240823,B008,C0053,CH02,1,111.11,10.0,11.11,100.0,44,56.0,Delivered,2.0
ORD01190,20230406,B012,C0094,CH01,9,74.76,20.0,134.57,538.27,216,322.27,Delivered,
ORD01191,20230926,B003,C0065,CH01,41,55.55,10.0,227.75,2049.8,902,1147.8,Delivered,
ORD01192,20240331,B007,C0034,CH02,2,132.39,0.0,0.0,264.78,108,156.78,Delivered,1.0
ORD01193,20230916,B010,C0028,CH02,2,125.19,0.0,0.0,250.38,100,150.38,Delivered,2.0
ORD01194,20230928,B010,C0024,CH02,2,125.4,10.0,25.08,0.0,100,0.0,Returned,2.0
ORD01195,20240411,B008,C0109,CH05,237,109.12,25.0,6465.36,19396.08,10428,8968.08,Delivered,13.0
ORD01196,20231110,B011,C0098,CH01,21,79.19,15.0,249.45,1413.54,525,888.54,Delivered,12.0
ORD01197,20241122,B018,C0015,CH02,3,162.7,5.0,24.4,463.7,192,271.7,DELIVERED,2.0
ORD01198,20240402,B013,C0084,CH01,191,86.19,20.0,3292.46,13169.83,5157,8012.83,DELIVERED,12.0
ORD01199,20240925,B003,C0032,CH02,3,53.59,0.0,0.0,160.77,66,94.77,Delivered,1.0
ORD01200,20230525,B010,C0089,CH01,41,127.08,25.0,1302.57,3907.71,2050,1857.71,Delivered,11.0
ORD01201,20230924,B014,C0016,CH02,3,68.25,5.0,10.24,194.51,66,128.51,Delivered,2.0
ORD01202,20241207,B001,C0054,CH02,1,44.59,0.0,0.0,44.59,18,26.59,Delivered,1.0
ORD01203,20240627,B008,C0109,CH05,227,109.02,30.0,7424.26,17323.28,9988,7335.28,Delivered,10.0
ORD01204,20231004,B009,C0007,CH01,3,147.63,5.0,22.14,420.75,180,240.75,Delivered,2.0
ORD01205,20241206,B020,C0025,CH01,2,49.51,0.0,0.0,99.02,40,59.02,Pending,2.0
ORD01206,20240108,B005,C0083,CH01,44,52.19,10.0,229.64,2066.72,924,1142.72,Delivered,7.0
ORD01207,20230926,B003,C0071,CH03,165,54.47,10.0,898.76,8088.79,3630,4458.79,Delivered,8.0
ORD01208,20231012,B005,C0056,CH02,2,53.17,,5.32,101.02,42,59.02,Pending,2.0
ORD01209,20230311,B008,C0060,CH02,1,108.43,0.0,0.0,108.43,44,64.43,Delivered,1.0
ORD01210,20230509,B014,C0011,CH01,1,69.51,0.0,0.0,69.51,22,47.51,Delivered,2.0
ORD01211,20230108,B006,C0055,CH02,2,117.88,10.0,23.58,212.18,96,116.18,Delivered,2.0
ORD01212,20230204,B019,C0092,CH01,33,53.6,20.0,353.76,1415.04,726,689.04,Delivered,9.0
ORD01213,20240912,B002,C0014,CH01,2,51.33,10.0,10.27,92.39,40,52.39,Delivered,1.0
ORD01214,20241015,B020,C0075,CH03,131,48.72,,638.23,5744.09,2620,3124.09,Delivered,12.0
ORD01215,20240526,B014,C0079,CH03,104,68.36,10.0,710.94,6398.5,2288,4110.5,Delivered,4.0
ORD01216,20230823,B013,C0108,CH05,470,86.51,,12197.91,28461.79,12690,15771.79,Delivered,8.0
ORD01217,20240312,B013,C0001,CH01,2,87.35,10.0,17.47,157.23,54,103.23,Delivered,1.0
ORD01218,20240618,B012,C0034,CH02,3,76.9,0.0,0.0,230.7,72,158.7,Delivered,2.0
ORD01219,20240531,B017,C0066,CH03,13,179.24,10.0,233.01,2097.11,936,1161.11,Delivered,10.0
ORD01220,20230318,B007,C0066,CH03,86,135.33,,1163.84,10474.54,4644,5830.54,Delivered,7.0
ORD01221,20241128,B011,C0021,CH01,2,80.88,5.0,8.09,153.67,50,103.67,Delivered,2.0
ORD01222,20230314,B001,C0002,CH02,1,45.78,10.0,4.58,41.2,18,23.2,Delivered,2.0
ORD01223,20241208,B002,C0092,CH04,20,49.16,15.0,147.48,835.72,400,435.72,Delivered,9.0
ORD01224,20231208,B002,C0094,CH01,50,48.67,25.0,608.38,0.0,1000,0.0,Returned,12.0
ORD01225,20230513,B020,C0049,CH01,2,50.57,10.0,10.11,91.03,40,51.03,Delivered,1.0
ORD01226,20231023,B012,C0104,CH05,432,76.74,35.0,11603.09,21548.59,10368,11180.59,Delivered,3.0
ORD01227,20240501,B003,C0073,CH01,142,53.36,20.0,1515.42,6061.7,3124,2937.7,Delivered,4.0
ORD01228,20240906,B007,C0051,CH01,2,133.58,0.0,0.0,267.16,108,159.16,Delivered,1.0
ORD01229,20230109,B006,C0032,CH02,3,120.81,0.0,0.0,362.43,144,218.43,Delivered,1.0
ORD01230,20240824,B008,C0019,CH02,2,113.05,5.0,11.3,214.8,88,126.8,Delivered,2.0
ORD01231,20230826,B009,C0019,CH01,3,152.2,10.0,45.66,410.94,180,230.94,Delivered,2.0
ORD01232,20241204,B005,C0041,CH02,2,52.28,5.0,5.23,99.33,42,57.33,Delivered,2.0
ORD01233,20231005,B011,C0001,CH01,3,77.71,10.0,23.31,209.82,75,134.82,Delivered,1.0
ORD01234,20231014,B002,C0007,CH02,3,49.94,5.0,7.49,142.33,60,82.33,Delivered,2.0
ORD01235,20230702,B008,C0049,CH02,1,110.34,10.0,11.03,99.31,44,55.31,Delivered,1.0
ORD01236,20240722,B019,C0087,CH01,5,55.2,25.0,69.0,207.0,110,97.0,Delivered,13.0
ORD01237,20241023,B004,C0072,CH03,60,49.27,20.0,591.24,2364.96,1140,1224.96,Delivered,
ORD01238,20240413,B010,C0080,CH03,85,125.66,15.0,1602.16,9078.94,4250,4828.94,Delivered,
ORD01239,20240919,B009,C0096,CH04,45,149.78,25.0,1685.02,5055.08,2700,2355.08,Delivered,9.0
ORD01240,20241231,B005,C0027,CH02,3,51.21,10.0,15.36,138.27,63,75.27,Delivered,2.0
ORD01241,20241109,B010,C0042,CH01,1,124.87,0.0,0.0,124.87,50,74.87,Delivered,1.0
ORD01242,20240127,B002,C0107,CH05,338,49.04,25.0,4143.88,12431.64,6760,5671.64,Delivered,11.0
ORD01243,20240115,B003,C0074,CH01,186,53.72,10.0,999.19,8992.73,4092,4900.73,Delivered,10.0
ORD01244,20240908,B010,C0108,CH05,415,122.58,35.0,17804.74,33065.96,20750,12315.96,Delivered,5.0
ORD01245,20230225,B003,C0104,CH05,450,54.87,35.0,8642.02,16049.48,9900,6149.48,Delivered,9.0
ORD01246,20230129,B019,C0069,CH01,21,55.42,,232.76,0.0,462,0.0,Returned,8.0
ORD01247,20241004,B016,C0011,CH01,1,221.97,5.0,11.1,210.87,88,122.87,Delivered,1.0
ORD01248,20241003,B014,C0034,CH02,2,69.72,5.0,6.97,132.47,44,88.47,Delivered,2.0
ORD01249,20240314,B001,C0043,CH02,3,45.1,10.0,13.53,121.77,54,67.77,Delivered,1.0
ORD01250,20241213,B014,C0070,CH03,79,68.76,15.0,814.81,0.0,1738,0.0,Returned,3.0
ORD01251,20240414,B020,C0035,CH01,1,49.8,0.0,0.0,49.8,20,29.8,Delivered,2.0
ORD01252,20231108,B010,C0052,CH01,2,122.68,0.0,0.0,245.36,100,145.36,Delivered,2.0
ORD01253,20230529,B004,C0081,CH03,42,48.39,20.0,406.48,1625.9,798,827.9,Delivered,7.0
ORD01254,20241001,B010,C0103,CH05,207,126.4,35.0,9157.68,17007.12,10350,6657.12,Delivered,4.0
ORD01255,20230904,B011,C0026,CH02,1,78.62,10.0,7.86,70.76,25,45.76,Delivered,1.0
ORD01256,20241208,B007,C0104, CH05,359,131.43,25.0,11795.84,35387.53,19386,16001.53,Delivered,3.0
ORD01257,20240822,B010,C0050,CH02,3,123.43,10.0,37.03,333.26,150,183.26,Delivered,2.0
ORD01258,20241115,B010,C0046,CH02,1,125.19,10.0,12.52,0.0,50,0.0,Returned,2.0
ORD01259,20231229,B019,C0067,CH01,175,53.55,20.0,1874.25,7497.0,3850,3647.0,Delivered,4.0
ORD01260,20240121,B007,C0009,CH02,1,134.04,10.0,13.4,120.64,54,66.64,Delivered,2.0
ORD01261,20240508,B005,C0021,CH01,1,51.97,0.0,0.0,51.97,21,30.97,Delivered,2.0
ORD01262,20240821,B010,C0075,CH01,47,127.71,20.0,1200.47,4801.9,2350,2451.9,Delivered,13.0
ORD01263,20230809,B008,C0043,CH01,1,106.94,5.0,5.35,101.59,44,57.59,Delivered,2.0
ORD01264,20240412,B020,C0042,CH01,1,49.54,10.0,4.95,44.59,20,24.59,Delivered,2.0
ORD01265,20240801,B020,C0098,CH04,36,51.34,20.0,369.65,1478.59,720,758.59,Delivered,10.0
ORD01266,20240216,B003,C0109,CH05,58,54.52,30.0,948.65,2213.51,1276,937.51,Delivered,4.0
