booking_id,date_id,advertiser_id,platform_id,format_id,ad_medium,duration_days,gross_revenue_egp,discount_pct,net_revenue_egp,impressions_k,booking_status
BK01061,20240401,ADV0016,PF02,AF02,Print,1.0,55900.0,0.078,51500.0,,Confirmed
BK01062,20241202,ADV0023,PF04,AF07,Digital,7.0,125100.0,0.057,118000.0,98.5,Confirmed
BK01063,20230817,ADV0046,PF01,AF01,Print,1.0,88400.0,0.074,81900.0,,Confirmed
BK01064,20210630,ADV0054,PF04,AF07,Digital,21.0,153900.0,0.042,147400.0,632.9,Confirmed
BK01065,20210710,ADV0025,PF01,AF02,Print,1.0,25000.0,0.035,24100.0,,Confirmed
BK01066,20230527,ADV0029,PF01,AF01,Print,1.0,67000.0,0.019,65700.0,,Confirmed
BK01067,20200529,ADV0063,PF01,AF03,Print,1.0,13000.0,0.019,12800.0,,Confirmed
BK01068,20190909,ADV0052,PF01,AF02,Print,1.0,32000.0,0.03,31000.0,,Confirmed
BK01069,20210221,ADV0049,PF01,AF03,Print,1.0,19200.0,0.071,17800.0,,Confirmed
BK01070,20201002,ADV0006,PF02,AF02,Print,1.0,28000.0,0.041,26900.0,,Under Review
BK01071,20201021,ADV0068,PF02,AF02,Print,1.0,34000.0,0.116,30100.0,,Confirmed
BK01072,20200519,ADV0001,PF01,AF01,Print,1.0,43900.0,0.003,43800.0,,Confirmed
BK01073,20190404,ADV0029,PF04,AF12,Digital,,42700.0,0.012,42200.0,724.6,Confirmed
BK01074,20190213,ADV0082,PF02,AF01,Print,1.0,56600.0,0.053,53600.0,,Confirmed
BK01075,20241209,ADV0088,PF05,AF06,Digital,7.0,0.0,0.008,0.0,222.0,Cancelled
BK01076,20210728,ADV0008,PF05,AF11,Digital,1.0,8800.0,0.082,8100.0,793.9,Confirmed
BK01077,20210420,ADV0044,PF04,AF10,Digital,1.0,21500.0,0.056,20300.0,655.7,Confirmed
BK01078,20230201,ADV0031,PF01,AF01,Print,1.0,66700.0,0.023,65200.0,,Confirmed
BK01079,20200421,ADV0017,PF01,AF03,Print,1.0,15300.0,0.01,15100.0,,Confirmed
BK01080,20240924,ADV0008,PF04,AF10,Digital,1.0,52900.0,0.119,46600.0,453.5,Confirmed
BK01081,20231001,ADV0073,PF01,AF02,Print,1.0,31100.0,0.02,30500.0,,Confirmed
BK01082,20190714,ADV0024,PF01,AF03,Print,1.0,20400.0,0.101,18300.0,,Confirmed
BK01083,20210629,ADV0087,PF01,AF04,Print,1.0,59400.0,0.022,58100.0,,Confirmed
BK01084,20240411,ADV0038,PF04,AF11,Digital,1.0,11700.0,0.009,11600.0,511.1,Confirmed
BK01085,20240911,ADV0073,PF01,AF05,Print,1.0,900.0,0.063,800.0,,Confirmed
BK01086,20211030,ADV0051,PF02,AF02,Print,1.0,32800.0,0.032,31800.0,,Confirmed
BK01087,20220916,ADV0053,PF01,AF05,Print,1.0,900.0,0.012,900.0,,Confirmed
BK01088,20200102,ADV0082,PF01,AF02,Print,1.0,27300.0,0.008,27100.0,,Confirmed
BK01089,20241215,ADV0041,PF04,AF07,Digital,21.0,364000.0,0.04,349400.0,274.2,Confirmed
BK01090,20200515,ADV0018,PF04,AF11,Digital,1.0,4800.0,0.016,4700.0,371.9,Confirmed
BK01091,20240906,ADV0019,PF05,AF11,Digital,1.0,7700.0,0.036,7400.0,300.5,Confirmed
BK01092,20221201,ADV0007,PF01,AF01,Print,1.0,47200.0,0.066,44100.0,,Under Review
BK01093,20220903,ADV0025,PF04,AF07,Digital,60.0,501000.0,0.045,478500.0,206.5,Confirmed
BK01094,20220131,ADV0030,PF04,AF06,Digital,,0.0,0.017,0.0,147.7,Cancelled
BK01095,20200513,ADV0072,PF04,AF10,Digital,1.0,12500.0,0.003,12500.0,733.3,Confirmed
BK01096,20200124,ADV0006,PF01,AF03,Print,1.0,14600.0,0.026,14200.0,,Under Review
BK01097,20200425,ADV0091,PF02,AF02,Print,1.0,38500.0,0.088,35100.0,,Confirmed
BK01098,20200218,ADV0037,PF06,AF08,Digital,30.0,83800.0,0.016,82500.0,242.2,Under Review
BK01099,20230915,ADV0029,PF01,AF05,Print,1.0,800.0,0.063,700.0,,Confirmed
BK01100,20210210,ADV0051,PF02,AF03,Print,1.0,18100.0,0.066,16900.0,,Confirmed
BK01101,20190502,ADV0091,PF04,AF07,Digital,14.0,167900.0,0.064,157200.0,281.2,Under Review
BK01102,20241103,ADV0082,PF06,AF08,Digital,30.0,288400.0,0.057,272000.0,175.2,Confirmed
BK01103,20240419,ADV0038,PF05,AF10,Digital,1.0,39500.0,0.02,38700.0,369.9,Confirmed
BK01104,20240728,ADV0021,PF04,AF06,Digital,21.0,186300.0,0.022,182200.0,515.9,Confirmed
BK01105,20241222,ADV0094,PF04,AF10,Digital,1.0,36800.0,0.006,36600.0,341.7,Confirmed
BK01106,20200118,ADV0052,PF01,AF04,Print,1.0,74600.0,0.049,70900.0,,Confirmed
BK01107,20210512,ADV0052,PF01,AF01,Print,1.0,59200.0,0.033,57200.0,,Confirmed
BK01108,20230720,ADV0043,PF01,AF02,Print,1.0,48500.0,,46900.0,,Confirmed
BK01109,20230311,ADV0085,PF05,AF06,Digital,60.0,0.0,0.065,0.0,653.8,Cancelled
BK01110,20191208,ADV0007,PF04,AF07,Digital,14.0,99100.0,0.062,93000.0,581.6,Confirmed
BK01111,20231130,ADV0071,PF04,AF11,Digital,1.0,8700.0,0.017,8600.0,350.7,Confirmed
BK01112,20200502,ADV0031,PF01,AF03,Print,1.0,10800.0,0.032,10500.0,,Confirmed
BK01113,20200430,ADV0010,PF02,AF03,Print,1.0,18700.0,0.143,16000.0,,Confirmed
BK01114,20220326,ADV0005,PF02,AF01,Print,1.0,0.0,0.053,0.0,,Cancelled
BK01115,20220724,ADV0028,PF04,AF11,Digital,1.0,9300.0,0.05,-8800.0,67.2,Confirmed
BK01116,20220619,ADV0043,PF05,AF06,Digital,14.0,115200.0,,107500.0,241.5,Confirmed
BK01117,20190720,ADV0043,PF02,AF02,Print,1.0,31300.0,0.049,29800.0,,Confirmed
BK01118,20240408,ADV0040,PF04,AF10,Digital,,41600.0,0.075,38500.0,374.3,Confirmed
BK01119,20200809,ADV0098,PF04,AF10,Digital,1.0,19000.0,0.035,18300.0,798.1,CONFIRMED
BK01120,20191021,ADV0028,PF06,AF09,Digital,7.0,80000.0,0.078,73800.0,230.4,Confirmed
BK01121,20240428,ADV0057,PF01,AF02,Print,1.0,83200.0,0.052,78900.0,,Confirmed
BK01122,20241006,ADV0055,PF01,AF01,Print,1.0,106500.0,0.004,106100.0,,Confirmed
BK01123,20240309,ADV0007,PF05,AF10,Digital,1.0,29900.0,0.025,29200.0,453.7,Confirmed
BK01124,20231117,ADV0031,PF01,AF02,Print,1.0,35600.0,0.032,34500.0,,Confirmed
BK01125,20221211,ADV0075,PF02,AF02,Print,1.0,0.0,0.053,0.0,,Cancelled
BK01126,20220420,ADV0073,PF01,AF03,Print,1.0,15200.0,,14900.0,,Under Review
BK01127,20190707,ADV0020,PF02,AF01,Print,1.0,74400.0,0.099,67000.0,,Under Review
BK01128,20210605,ADV0045,PF02,AF02,Print,1.0,46900.0,0.091,42600.0,,Confirmed
BK01129,20210330,ADV0047,PF04,AF10,Digital,1.0,29200.0,0.137,25200.0,592.5,Confirmed
BK01130,20200723,ADV0017,PF01,AF03,Print,,15500.0,0.017,15200.0,,Confirmed
BK01131,20230430,ADV0083,PF02,AF02,Print,1.0,49300.0,0.035,47600.0,,Confirmed
BK01132,20211224,ADV0049,PF04,AF10,Digital,1.0,21400.0,0.043,20500.0,365.1,Confirmed
BK01133,20190621,ADV0023,PF01,AF02,Print,1.0,31700.0,0.059,29800.0,,Confirmed
BK01134,20200424,ADV0077,PF01,AF02,Print,1.0,16900.0,0.023,16500.0,,Confirmed
BK01135,20230210,ADV0009,PF01,AF03,Print,1.0,27400.0,0.009,27200.0,,Confirmed
BK01136,20190608,ADV0031,PF04,AF11,Digital,1.0,3700.0,0.051,3500.0,229.6,Confirmed
BK01137,20240213,ADV0070,PF04,AF07,Digital,7.0,142600.0,0.048,135800.0,288.7,Confirmed
BK01138,20211223,ADV0043,PF05,AF10,Digital,1.0,22400.0,0.046,21400.0,584.9,Confirmed
BK01139,20211126,ADV0034,PF01,AF02,Print,1.0,22900.0,0.031,22200.0,,Under Review
BK01140,20220722,ADV0075,PF01,AF02,Print,1.0,39600.0,0.08,36400.0,,Confirmed
BK01141,20231216,ADV0042,PF01,AF02,Print,1.0,61300.0,0.072,56900.0,,Confirmed
BK01142,20210204,ADV0041,PF02,AF01,Print,1.0,59800.0,0.012,59100.0,,Confirmed
BK01143,20230128,ADV0082,PF02,AF02,Print,1.0,47500.0,0.064,44500.0,,Confirmed
BK01144,20220517,ADV0051,PF05,AF12,Digital,14.0,72600.0,0.068,67700.0,626.6,Confirmed
BK01145,20200813,ADV0039,PF06,AF08,Digital,14.0,46400.0,0.071,43100.0,162.3,Confirmed
BK01146,20240410,ADV0087,PF06,AF08,Digital,7.0,49600.0,0.032,48000.0,79.5,Confirmed
BK01147,20231024,ADV0054,PF01,AF02,Print,1.0,34300.0,0.048,32700.0,,Confirmed
BK01148,20221217,ADV0025,PF05,AF12,Digital,7.0,24900.0,,24400.0,184.5,Confirmed
BK01149,20240212,ADV0019,PF04,AF11,Digital,1.0,7300.0,0.001,7300.0,51.4,Confirmed
BK01150,20240319,ADV0072,PF04,AF07,Digital,21.0,288500.0,0.06,271200.0,699.2,Confirmed
BK01151,20230404,ADV0074,PF01,AF02,Print,1.0,52300.0,0.049,49700.0,,Confirmed
BK01152,20240110,ADV0030,PF01,AF02,Print,,56300.0,0.003,56100.0,,Confirmed
BK01153,20230314,ADV0027,PF04,AF10,Digital,1.0,48700.0,0.1,43800.0,610.3,Confirmed
BK01154,20230202,ADV0090,PF01,AF02,Print,1.0,67900.0,0.126,59300.0,,Confirmed
BK01155,20220929,ADV0025,PF06,AF09,Digital,14.0,107700.0,0.045,102900.0,60.4,Confirmed
BK01156,20230705,ADV0094,PF05,AF10,Digital,1.0,32800.0,0.042,31400.0,703.1,Confirmed
BK01157,20191217,ADV0035,PF04,AF11,Digital,1.0,5900.0,0.018,5800.0,591.0,Confirmed
BK01158,20240414,ADV0080,PF02,AF02,Print,,59900.0,0.008,59400.0,,Confirmed
BK01159,20240328,ADV0067,PF02,AF03,Print,1.0,32900.0,0.003,32800.0,,Under Review
BK01160,20190310,ADV0031,PF03,AF02,Print,1.0,20000.0,0.025,19500.0,,Confirmed
BK01161,20231218,ADV0057,PF05,AF11,Digital,1.0,12800.0,0.125,11200.0,636.7,Confirmed
BK01162,20191020,ADV0069,PF01,AF04,Print,1.0,82400.0,0.021,80700.0,,Confirmed
BK01163,20210104,ADV0059,PF04,AF06,Digital,14.0,152800.0,0.102,137200.0,265.6,Confirmed
BK01164,20230610,ADV0026,PF01,AF05,Print,,1100.0,0.01,1100.0,,Confirmed
BK01165,20191221,ADV0012,PF01,AF03,Print,1.0,16300.0,0.021,16000.0,,Confirmed
BK01166,20231204,ADV0085,PF04,AF06,Digital,14.0,143200.0,0.055,135300.0,261.7,Confirmed
BK01167,20231230,ADV0041,PF06,AF09,Digital ,14.0,170900.0,0.019,167700.0,170.1,Confirmed
BK01168,20220118,ADV0092,PF02,AF03,Print,1.0,22500.0,0.049,21400.0,,Under Review
BK01169,20190116,ADV0006,PF01,AF03,Print,1.0,14800.0,0.004,14700.0,,Confirmed
BK01170,20201002,ADV0095,PF04,AF06,Digital,60.0,453200.0,,428300.0,679.5,Confirmed
BK01171,20220925,ADV0010,PF01,AF02,Print,1.0,49500.0,0.141,42500.0,,Confirmed
BK01172,20241127,ADV0033,PF05,AF06,Digital,21.0,278600.0,0.03,270200.0,317.6,Confirmed
BK01173,20221026,ADV0025,PF04,AF06,Digital,14.0,74900.0,0.074,69400.0,749.8,Confirmed
BK01174,20200724,ADV0001,PF01,AF01,Print,1.0,51400.0,0.044,49100.0,,Confirmed
BK01175,20221031,ADV0089,PF01,AF02,Print,1.0,55700.0,0.148,47500.0,,Confirmed
BK01176,20220401,ADV0082,PF01,AF01,Print,1.0,69900.0,0.036,67400.0,,Confirmed
BK01177,20230916,ADV0055,PF01,AF01,Print,1.0,84000.0,0.059,79000.0,,Confirmed
BK01178,20190901,ADV0081,PF01,AF01,Print,1.0,51800.0,0.061,48600.0,,Confirmed
BK01179,20230728,ADV0032,PF04,AF06,Digital,14.0,158200.0,0.013,156100.0,393.4,Confirmed
BK01180,20220403,ADV0069,PF05,AF11,Digital,1.0,7100.0,0.036,6800.0,422.1,Confirmed
BK01181,20241021,ADV0024,PF04,AF11,Digital,1.0,14000.0,0.106,12500.0,169.7,Confirmed
BK01182,20210120,ADV0056,PF04,AF12,Digital,30.0,123600.0,0.011,122200.0,745.7,Confirmed
BK01183,20221028,ADV0062,PF02,AF05,Print,1.0,900.0,,800.0,,Confirmed
BK01184,20240808,ADV0017,PF05,AF10,Digital,1.0,36800.0,0.077,34000.0,497.6,Confirmed
BK01185,20190820,ADV0042,PF01,AF04,Print,1.0,111400.0,,105600.0,,Confirmed
BK01186,20240823,ADV0089,PF04,AF10,Digital,1.0,49600.0,0.114,43900.0,340.7,Confirmed
BK01187,20230221,ADV0098,PF05,AF10,Digital,1.0,33800.0,0.072,31400.0,527.2,Confirmed
BK01188,20190521,ADV0015,PF01,AF02,Print,1.0,28200.0,0.026,27500.0,,Confirmed
BK01189,20201031,ADV0013,PF04,AF06,Digital,7.0,61300.0,0.082,56300.0,320.1,Confirmed
BK01190,20230404,ADV0065,PF04,AF10,Digital,,24900.0,0.062,23400.0,265.5,Confirmed
BK01191,20190520,ADV0055,PF01,AF02,Print,,27500.0,0.006,27300.0,,Confirmed
BK01192,20220624,ADV0038,PF06,AF08,Digital,14.0,96500.0,0.045,92200.0,98.3,Confirmed
BK01193,20210130,ADV0050,PF02,AF02,Print,1.0,32300.0,0.061,30300.0,,Confirmed
BK01194,20221004,ADV0034,PF04,AF10,Digital,1.0,18400.0,0.006,18300.0,737.4,Confirmed
BK01195,20190411,ADV0018,PF04,AF10,Digital,1.0,20100.0,0.059,18900.0,743.3,Confirmed
BK01196,20240328,ADV0033,PF05,AF11,Digital,1.0,10000.0,0.012,9900.0,311.0,Confirmed
BK01197,20241112,ADV0020,PF04,AF06,Digital,30.0,577300.0,0.132,501100.0,302.3,CONFIRMED
BK01198,20241102,ADV0020,PF04,AF10,Digital,1.0,58600.0,0.133,50800.0,621.4,CONFIRMED
BK01199,20230627,ADV0098,PF05,AF12,Digital,21.0,137100.0,0.018,134600.0,268.8,Confirmed
BK01200,20191023,ADV0055,PF01,AF02,Print,1.0,28200.0,0.052,26700.0,,Confirmed
BK01201,20230720,ADV0024,PF04,AF10,Digital,1.0,44500.0,0.091,40500.0,306.9,Confirmed
BK01202,20190301,ADV0027,PF03,AF02,Print,1.0,0.0,0.108,0.0,,Cancelled
BK01203,20190223,ADV0058,PF03,AF02,Print,1.0,32500.0,0.06,30600.0,,Confirmed
BK01204,20201213,ADV0001,PF03,AF03,Print,1.0,13400.0,0.076,12400.0,,Confirmed
BK01205,20211211,ADV0002,PF01,AF02,Print,1.0,42900.0,0.136,37100.0,,Confirmed
BK01206,20230823,ADV0073,PF05,AF06,Digital,30.0,237300.0,0.01,234900.0,748.9,Under Review
BK01207,20230210,ADV0007,PF02,AF02,Print,1.0,36600.0,0.031,35500.0,,Confirmed
BK01208,20210914,ADV0004,PF01,AF02,Print,1.0,34900.0,,32600.0,,Confirmed
BK01209,20200831,ADV0081,PF01,AF02,Print,1.0,24600.0,0.024,24000.0,,Under Review
BK01210,20241226,ADV0080,PF04,AF12,Digital,21.0,171500.0,0.037,165200.0,238.2,Confirmed
BK01211,20210723,ADV0047,PF01,AF03,Print,1.0,22200.0,0.08,20400.0,,Confirmed
BK01212,20210927,ADV0043,PF06,AF08,Digital,14.0,74100.0,0.074,68600.0,126.3,Confirmed
BK01213,20191226,ADV0071,PF02,AF02,Print,1.0,32800.0,0.061,30800.0,,Confirmed
BK01214,20231019,ADV0004,PF01,AF02,Print,1.0,45500.0,,44900.0,,Confirmed
BK01215,20230306,ADV0038,PF04,AF10,Digital,1.0,31000.0,0.02,30400.0,575.0,Confirmed
BK01216,20200425,ADV0013,PF04,AF10,Digital,1.0,22300.0,,21100.0,220.0,Confirmed
BK01217,20190625,ADV0014,PF01,AF05,Print,1.0,1000.0,0.091,900.0,,Confirmed
BK01218,20230203,ADV0041,PF04,AF10,Digital,1.0,30400.0,0.01,30100.0,179.5,Confirmed
BK01219,20221210,ADV0090,PF02,AF05,Print,1.0,0.0,0.059,0.0,,Cancelled
BK01220,20200830,ADV0048,PF04,AF06,Digital,30.0,171900.0,,167400.0,620.1,Confirmed
BK01221,20240926,ADV0084,PF05,AF12,Digital,7.0,40400.0,0.076,37300.0,180.1,Confirmed
BK01222,20191203,ADV0004,PF01,AF01,Print,1.0,51100.0,0.077,47200.0,,Confirmed
BK01223,20210809,ADV0091,PF04,AF10,Digital,1.0,29300.0,0.136,25300.0,462.0,Confirmed
BK01224,20240908,ADV0084,PF04,AF12,Digital,30.0,159500.0,0.063,149500.0,56.3,Confirmed
BK01225,20210705,ADV0098,PF03,AF03,Print,1.0,16100.0,0.028,15600.0,,Confirmed
BK01226,20221109,ADV0013,PF01,AF02,Print,1.0,53900.0,0.064,50500.0,,Confirmed
BK01227,20210514,ADV0011,PF03,AF03,Print,1.0,17700.0,0.062,16600.0,,Confirmed
BK01228,20200902,ADV0079,PF01,AF02,Print,1.0,28100.0,0.07,26100.0,,Under Review
BK01229,20241202,ADV0040,PF04,AF07,Digital,30.0,599400.0,0.013,591600.0,219.9,Confirmed
BK01230,20210607,ADV0001,PF01,AF02,Print,1.0,30400.0,0.05,28900.0,,Confirmed
BK01231,20240508,ADV0021,PF05,AF06,Digital,30.0,250500.0,0.043,239700.0,209.0,Confirmed
BK01232,20200512,ADV0057,PF05,AF06,Digital,7.0,50700.0,0.076,46800.0,586.9,Confirmed
BK01233,20200412,ADV0073,PF04,AF10,Digital,1.0,0.0,0.011,0.0,794.6,Cancelled
BK01234,20190314,ADV0020,PF04,AF07,Digital,21.0,304100.0,0.053,288000.0,647.1,Confirmed
BK01235,20221204,ADV0001,PF04,AF10,Digital,1.0,25800.0,0.033,24900.0,142.3,Confirmed
BK01236,20210322,ADV0082,PF01,AF02,Print,1.0,30300.0,0.018,29800.0,,Confirmed
BK01237,20240314,ADV0068,PF05,AF10,Digital,,56300.0,0.138,48500.0,497.2,Confirmed
BK01238,20211111,ADV0017,PF04,AF06,Digital,,198600.0,0.033,192000.0,530.4,Confirmed
BK01239,20241101,ADV0021,PF04,AF10,Digital,1.0,0.0,0.008,0.0,400.0,Cancelled
BK01240,20200215,ADV0089,PF04,AF12,Digital,21.0,0.0,0.088,0.0,276.2,Cancelled
BK01241,20240322,ADV0062,PF05,AF11,Digital,1.0,10500.0,0.07,9800.0,528.9,Confirmed
BK01242,20230908,ADV0003,PF01,AF03,Print,1.0,24200.0,0.007,24000.0,,Confirmed
BK01243,20230825,ADV0076,PF05,AF11,Digital,1.0,8400.0,0.014,8300.0,659.1,Confirmed
BK01244,20240128,ADV0005,PF01,AF03,Print,1.0,33500.0,0.019,32900.0,,Confirmed
BK01245,20230728,ADV0028,PF05,AF11,Digital,1.0,11600.0,0.131,10100.0,356.4,Confirmed
BK01246,20221015,ADV0040,PF01,AF02,Print,1.0,36600.0,,34400.0,,Confirmed
BK01247,20191025,ADV0047,PF01,AF01,Print,1.0,69400.0,0.124,60800.0,,Confirmed
BK01248,20190317,ADV0077,PF04,AF11,Digital,1.0,0.0,0.046,0.0,75.6,Cancelled
BK01249,20240708,ADV0066,PF05,AF06,Digital,30.0,382400.0,0.012,377800.0,775.5,Confirmed
BK01250,20220924,ADV0067,PF05,AF10,Digital,1.0,0.0,0.002,0.0,558.5,Cancelled
BK01251,20231022,ADV0010,PF05,AF06,Digital,14.0,189300.0,0.069,176200.0,377.4,Under Review
BK01252,20211127,ADV0018,PF06,AF08,Digital ,14.0,81100.0,0.009,80400.0,135.4,Under Review
BK01253,20190925,ADV0074,PF04,AF06,Digital,7.0,43000.0,0.048,40900.0,564.1,Confirmed
BK01254,20191012,ADV0075,PF01,AF01,Print,1.0,0.0,0.064,0.0,,Cancelled
BK01255,20230215,ADV0017,PF01,AF02,Print,1.0,48100.0,0.023,47000.0,,Under Review
BK01256,20210804,ADV0098,PF04,AF10,Digital,1.0,22800.0,0.075,21100.0,462.4,Confirmed
BK01257,20200319,ADV0050,PF04,AF10,Digital,1.0,16900.0,0.019,16600.0,365.3,Under Review
BK01258,20211216,ADV0008,PF04,AF06,Digital,21.0,193900.0,0.136,167500.0,119.3,Confirmed
BK01259,20190514,ADV0053,PF02,AF01,Print,1.0,52900.0,0.008,52500.0,,Confirmed
BK01260,20220624,ADV0070,PF05,AF06,Digital,30.0,266900.0,0.033,258100.0,168.4,Under Review
BK01261,20200818,ADV0064,PF01,AF05,Print,1.0,600.0,0.012,600.0,,Confirmed
BK01262,20231024,ADV0071,PF05,AF11,Digital,1.0,9600.0,0.026,9400.0,682.8,Confirmed
BK01263,20201118,ADV0100,PF01,AF05,Print,1.0,400.0,0.053,400.0,,Confirmed
BK01264,20211005,ADV0098,PF01,AF05,Print,1.0,700.0,0.053,700.0,,Confirmed
BK01265,20190128,ADV0049,PF01,AF03,Print,1.0,0.0,0.026,0.0,,Cancelled
BK01266,20190530,ADV0056,PF01,AF05,Print,1.0,700.0,0.013,700.0,,Confirmed
BK01267,20210504,ADV0049,PF02,AF02,Print,1.0,32400.0,0.041,31100.0,,Confirmed
BK01268,20211124,ADV0053,PF01,AF01,Print,1.0,62300.0,0.023,60900.0,,CONFIRMED
BK01269,20220813,ADV0061,PF05,AF06,Digital,7.0,44100.0,0.006,43800.0,153.3,CONFIRMED
BK01270,20201011,ADV0072,PF04,AF06,Digital,30.0,127800.0,,126400.0,447.7,Confirmed
BK01271,20230309,ADV0009,PF01,AF02,Print,1.0,49000.0,0.05,46600.0,,Confirmed
BK01272,20240305,ADV0073,PF05,AF10,Digital,1.0,0.0,0.054,0.0,735.5,Cancelled
BK01273,20230916,ADV0045,PF01,AF03,Print,1.0,35000.0,0.149,29800.0,,Confirmed
BK01274,20190331,ADV0061,PF02,AF03,Print,1.0,12200.0,0.061,11500.0,,Confirmed
BK01275,20211125,ADV0094,PF05,AF06,Digital,21.0,163200.0,0.07,151800.0,67.4,Under Review
BK01276,20190826,ADV0063,PF01,AF03,Print,1.0,14600.0,0.072,13500.0,,Confirmed
BK01277,20200605,ADV0003,PF04,AF10,Digital,1.0,16000.0,0.012,15800.0,470.9,Confirmed
BK01278,20241207,ADV0058,PF01,AF02,Print,1.0,54800.0,,51500.0,,Confirmed
BK01279,20191116,ADV0074,PF01,AF02,Print,1.0,28600.0,0.015,28200.0,,Confirmed
BK01280,20211229,ADV0079,PF01,AF03,Print,1.0,16700.0,0.068,15600.0,,Confirmed
BK01281,20220927,ADV0085,PF04,AF11,Digital,1.0,0.0,0.025,0.0,73.4,Cancelled
BK01282,20230324,ADV0071,PF04,AF12,Digital,21.0,129200.0,0.073,119800.0,332.3,Confirmed
BK01283,20220506,ADV0008,PF05,AF11,Digital,1.0,9800.0,0.066,9200.0,563.0,Confirmed
BK01284,20190124,ADV0032,PF01,AF01,Print,1.0,54300.0,,50300.0,,Confirmed
BK01285,20201219,ADV0009,PF01,AF02,Print,1.0,25700.0,0.03,24900.0,,Under Review
BK01286,20220212,ADV0097,PF01,AF04,Print,1.0,70300.0,0.035,67800.0,,Confirmed
BK01287,20190710,ADV0030,PF04,AF10,Digital,1.0,20800.0,0.031,20200.0,146.8,Confirmed
BK01288,20210211,ADV0088,PF01,AF03,Print,1.0,16600.0,0.005,16500.0,,UNDER REVIEW
BK01289,20190318,ADV0064,PF02,AF03,Print,1.0,16300.0,0.018,16000.0,,Confirmed
BK01290,20190615,ADV0037,PF01,AF02,Print,1.0,21200.0,0.016,20900.0,,Confirmed
BK01291,20210513,ADV0015,PF04,AF06,Digital,7.0,53900.0,0.01,53400.0,190.8,Confirmed
BK01292,20191028,ADV0085,PF04,AF11,Digital,1.0,5800.0,0.032,5600.0,430.9,Confirmed
BK01293,20220521,ADV0052,PF01,AF01,Print,1.0,75900.0,0.009,75200.0,,Confirmed
BK01294,20230225,ADV0028,PF01,AF03,Print,1.0,34700.0,0.121,30500.0,,Confirmed
BK01295,20231031,ADV0081,PF02,AF02,Print,1.0,46400.0,0.078,42800.0,,Confirmed
BK01296,20200318,ADV0001,PF02,AF03,Print,1.0,0.0,0.052,0.0,,Cancelled
BK01297,20200103,ADV0050,PF01,AF03,Print,1.0,15500.0,0.028,15100.0,,Confirmed
BK01298,20190825,ADV0085,PF01,AF02,Print,1.0,27400.0,0.02,26900.0,,Confirmed
BK01299,20221104,ADV0001,PF05,AF06,Digital,30.0,248600.0,0.039,238900.0,622.8,Under Review
BK01300,20230401,ADV0083,PF02,AF02,Print,1.0,49200.0,0.015,48500.0,,Confirmed
BK01301,20190315,ADV0087,PF05,AF10,Digital,,12800.0,0.03,12400.0,188.3,Confirmed
BK01302,20240820,ADV0021,PF02,AF02,Print,1.0,39600.0,0.03,38400.0,,Confirmed
BK01303,20190422,ADV0024,PF01,AF03,Print,1.0,20400.0,0.121,17900.0,,Under Review
BK01304,20220403,ADV0075,PF01,AF02,Print,1.0,40000.0,0.059,37600.0,,Confirmed
BK01305,20230405,ADV0057,PF04,AF12,Digital,14.0,116400.0,0.074,107800.0,303.6,Confirmed
BK01306,20240327,ADV0040,PF05,AF10,Digital,1.0,0.0,0.022,0.0,340.5,Cancelled
BK01307,20230414,ADV0002,PF01,AF03,Print,1.0,38900.0,0.062,36500.0,,Confirmed
BK01308,20231102,ADV0015,PF02,AF02,Print ,1.0,45500.0,0.049,43300.0,,Confirmed
BK01309,20210115,ADV0094,PF05,AF10,Digital,1.0,22100.0,0.015,21800.0,354.0,Confirmed
BK01310,20231128,ADV0044,PF05,AF06,Digital,60.0,584600.0,0.046,557700.0,167.2,Under Review
BK01311,20190619,ADV0018,PF02,AF02,Print,1.0,0.0,0.077,0.0,,Cancelled
BK01312,20240509,ADV0053,PF05,AF06,Digital,30.0,377500.0,0.02,370000.0,79.9,Confirmed
BK01313,20220414,ADV0090,PF01,AF02,Print,1.0,59100.0,0.149,50300.0,,Under Review
BK01314,20231203,ADV0028,PF04,AF10,Digital,1.0,47300.0,0.073,43800.0,463.1,Confirmed
BK01315,20210929,ADV0027,PF04,AF10,Digital,1.0,31900.0,0.066,29800.0,238.1,Confirmed
BK01316,20221119,ADV0045,PF01,AF02,Print,1.0,51500.0,0.068,48000.0,,Confirmed
BK01317,20220305,ADV0036,PF04,AF06,Digital,21.0,188800.0,0.053,178800.0,364.6,Confirmed
BK01318,20230516,ADV0024,PF06,AF08,Digital,7.0,77900.0,0.107,69600.0,243.9,Confirmed
BK01319,20190623,ADV0036,PF01,AF02,Print,1.0,31800.0,0.045,30400.0,,Confirmed
BK01320,20190507,ADV0050,PF05,AF06,Digital,14.0,99900.0,0.001,99800.0,711.1,Confirmed
BK01321,20200619,ADV0098,PF04,AF11,Digital,1.0,4600.0,0.057,4300.0,569.0,Confirmed
BK01322,20191219,ADV0078,PF01,AF04,Print,1.0,82000.0,0.068,76400.0,,Confirmed
BK01323,20240328,ADV0078,PF04,AF06,Digital,14.0,183600.0,0.012,181400.0,67.3,Confirmed
BK01324,20200422,ADV0013,PF04,AF11,Digital,1.0,7200.0,0.063,6700.0,265.1,CONFIRMED
BK01325,20241116,ADV0074,PF02,AF03,Print,1.0,29500.0,0.076,27300.0,,Confirmed
