sale_id,date_id,product_id,customer_id,channel_id,quantity,unit_price_egp,discount_pct,total_revenue_egp,order_status,market
SL01138,20231229,PR12,CUS0104,CH04,1285.0,160.8,0.032,200015.9,Completed,Domestic
SL01139,20231219,PR01,CUS0048,CH01,225.0,106.4,0.05,22743.0,Completed,Domestic
SL01140,20240306,PR03,CUS0050,CH04,551.0,98.0,0.05,51298.1,Completed,Domestic
SL01141,20240915,PR04,CUS0054,CH01,15672.0,51.6,0.167,673626.4,Completed,Export
SL01142,20231001,PR10,CUS0118,CH01,1338.0,204.0,0.043,261215.1,Completed,Domestic
SL01143,20240507,PR01,CUS0103,CH05,1232.0,126.4,0.063,145914.1,Completed,Domestic
SL01144,20240215,PR13,CUS0014,CH04,2758.0,235.9,0.155,549767.3,Pending,Export
SL01145,20230801,PR11,CUS0007,CH03,231.0,379.6,0.065,81987.9,Completed,Domestic
SL01146,20241018,PR12,CUS0058,CH05,1223.0,198.5,0.014,239366.8,Completed,Domestic
SL01147,20240828,PR10,CUS0010,CH05,1658.0,249.8,0.111,368195.7,Completed,Domestic
SL01148,20240422,PR15,CUS0057,CH06,2766.0,116.7,,317627.5,Completed,Domestic
SL01149,20241002,PR07,CUS0001,CH01,1967.0,97.3,0.007,190049.4,Completed,Domestic
SL01150,20241011,PR09,CUS0108,CH04,3958.0,74.6,0.002,294676.3,Pending,Domestic
SL01151,20240601,PR12,CUS0023,CH05,106.0,182.4,0.048,18406.3,Completed,Domestic
SL01152,20240923,PR09,CUS0088,CH04,,77.9,0.055,170567.1,Completed,Domestic
SL01153,20240523,PR08,CUS0054,CH04,4624.0,116.5,0.105,0.0,Cancelled,Export
SL01154,20240509,PR04,CUS0097,CH01,4633.0,52.7,0.07,227068.0,Completed,Domestic
SL01155,20240324,PR02,CUS0073,CH01,3543.0,175.5,0.164,519821.9,Completed,Export
SL01156,20240716,PR05,CUS0012,CH02,3380.0,69.3,0.025,228378.1,Completed,Domestic
SL01157,20230423,PR02,CUS0079,CH03,5668.0,148.9,0.172,698803.2,Completed,Export
SL01158,20241019,PR04,CUS0111,CH04,,47.5,0.046,142878.2,Completed,Domestic
SL01159,20241014,PR02,CUS0118,CH02,2021.0,183.0,0.066,345433.4,Completed,Domestic
SL01160,20230120,PR14,CUS0010,CH03,668.0,68.1,0.065,42533.9,Completed,Domestic
SL01161,20240916,PR07,CUS0013,CH03,10393.0,88.5,0.113,815845.3,Completed,Export
SL01162,20230401,PR12,CUS0096,CH02,1377.0,151.1,0.051,197453.4,Completed,Domestic
SL01163,20230923,PR02,CUS0031,CH01,6639.0,142.5,0.08,870372.9,Completed,Export
SL01164,20240706,PR05,CUS0105,CH03,,64.6,0.065,56233.3,Completed,Domestic
SL01165,20230424,PR03,CUS0018,CH01,484.0,88.7,0.057,40483.7,Completed,Domestic
SL01166,20240911,PR05,CUS0107,CH01,980.0,70.1,0.032,66499.7,Completed,Domestic
SL01167,20240920,PR07,CUS0065,CH06,410.0,93.7,0.015,37840.7,Completed,Domestic 
SL01168,20240106,PR16,CUS0051,CH01,4067.0,140.2,0.156,481243.2,Completed,Export
SL01169,20230105,PR06,CUS0006,CH05,3534.0,35.9,0.011,125475.0,Completed,Domestic
SL01170,20230819,PR09,CUS0030,CH06,3098.0,64.6,,193726.6,Completed,Domestic
SL01171,20240323,PR04,CUS0029,CH05,12354.0,49.5,0.096,0.0,Cancelled,Export
SL01172,20241219,PR05,CUS0093,CH03,1058.0,69.0,0.013,72053.0,Completed,Domestic
SL01173,20240402,PR14,CUS0090,CH05,467.0,80.6,0.011,37226.2,Completed,Domestic
SL01174,20230724,PR12,CUS0067,CH02,3851.0,165.0,0.102,570602.7,Completed,Export
SL01175,20240404,PR13,CUS0109,CH01,187.0,238.5,0.062,41834.3,Completed,Domestic
SL01176,20240128,PR15,CUS0020,CH01,555.0,113.7,0.003,0.0,Cancelled,Domestic
SL01177,20240812,PR07,CUS0005,CH01,5875.0,96.3,0.094,512580.8,Completed,Export
SL01178,20230316,PR10,CUS0049,CH04,1354.0,216.3,0.045,279691.0,Pending,Domestic
SL01179,20240725,PR06,CUS0019,CH01,396.0,39.5,0.045,14938.1,Completed,Domestic
SL01180,20240129,PR10,CUS0066,CH06,1948.0,264.0,0.116,454616.4,Completed,Export
SL01181,20241207,PR09,CUS0075,CH05,9737.0,82.0,0.109,711404.7,Completed,Export
SL01182,20230927,PR02,CUS0027,CH02,152.0,142.5,0.005,21551.7,Completed,Domestic
SL01183,20240403,PR01,CUS0076,CH01,493.0,136.8,,65756.3,Completed,Domestic
SL01184,20241118,PR08,CUS0011,CH03,1378.0,109.5,0.053,142893.8,Completed,Domestic
SL01185,20230313,PR03,CUS0090,CH02,153.0,86.6,,12401.8,Completed,Domestic
SL01186,20241121,PR06,CUS0045,CH01,571.0,40.3,0.051,21837.7,Completed,Domestic
SL01187,20240515,PR07,CUS0050,CH03,1091.0,100.0,0.06,102554.0,Completed,Domestic
SL01188,20230216,PR11,CUS0024,CH03,1396.0,371.9,0.172,429874.7,Completed,Export
SL01189,20230901,PR01,CUS0060,CH05,6373.0,114.9,0.167,609970.7,Completed,Export
SL01190,20240601,PR12,CUS0114,CH02,,197.5,0.038,44268.8,Completed,Domestic
SL01191,20230216,PR11,CUS0075,CH02,,382.1,0.109,506931.7,Completed,Export
SL01192,20240227,PR09,CUS0061,CH02,2793.0,73.5,0.069,191120.8,Completed,Domestic
SL01193,20230929,PR02,CUS0061,CH02,2340.0,143.1,0.074,310074.8,Completed,Domestic
SL01194,20240326,PR07,CUS0111,CH06,3131.0,93.3,0.0,292122.3,Completed,Domestic
SL01195,20230131,PR10,CUS0102,CH05,231.0,222.2,0.018,50404.3,Completed,Domestic
SL01196,20241014,PR10,CUS0002,CH02,2237.0,263.2,0.06,0.0,Cancelled,Domestic
SL01197,20241214,PR07,CUS0090,CH03,440.0,99.1,0.009,43211.6,COMPLETED,Domestic
SL01198,20241211,PR01,CUS0008,CH03,127.0,137.6,0.062,16391.7,COMPLETED,Domestic
SL01199,20240713,PR15,CUS0054,CH02,12229.0,110.3,0.161,1131692.4,Completed,Export
SL01200,20230402,PR13,CUS0013,CH02,1197.0,198.0,0.11,210935.3,Completed,Export
SL01201,20240722,PR09,CUS0034,CH03,6658.0,79.2,0.105,471945.7,Completed,Export
SL01202,20230117,PR03,CUS0077,CH04,2146.0,84.2,0.11,160816.9,Completed,Export
SL01203,20230115,PR02,CUS0119,CH04,14018.0,141.2,0.127,1727965.2,Pending,Export
SL01204,20230915,PR12,CUS0006,CH05,1453.0,149.5,0.053,0.0,Returned,Domestic
SL01205,20231224,PR06,CUS0024,CH02,5877.0,33.4,0.092,178233.0,Completed,Export
SL01206,20240803,PR01,CUS0065,CH01,275.0,125.9,0.049,32926.0,Completed,Domestic
SL01207,20240512,PR07,CUS0004,CH02,58.0,88.1,0.016,5028.0,Completed,Domestic
SL01208,20231126,PR09,CUS0030,CH01,4678.0,64.2,,291618.1,Completed,Domestic
SL01209,20230807,PR13,CUS0031,CH02,1057.0,181.8,0.097,173522.8,Completed,Export
SL01210,20241230,PR09,CUS0119,CH02,10041.0,76.4,0.089,698857.6,Completed,Export
SL01211,20231115,PR08,CUS0060,CH02,5220.0,95.1,0.156,418980.2,Completed,Export
SL01212,20231130,PR06,CUS0031,CH01,16324.0,32.7,0.175,440380.7,Completed,Export
SL01213,20230426,PR03,CUS0097,CH03,1173.0,81.1,0.117,84000.1,Completed,Domestic
SL01214,20240825,PR12,CUS0107,CH01,91.0,197.7,,16893.3,Completed,Domestic
SL01215,20240520,PR13,CUS0065,CH02,123.0,225.7,0.055,26234.2,Completed,Domestic
SL01216,20230614,PR04,CUS0118,CH03,926.0,39.1,,36061.8,Completed,Domestic
SL01217,20230227,PR08,CUS0104,CH04,2790.0,93.0,0.01,256875.3,Pending,Domestic
SL01218,20240509,PR02,CUS0052,CH03,4599.0,177.9,0.055,773163.2,Completed,Domestic
SL01219,20240419,PR13,CUS0090,CH01,264.0,234.4,0.0,61881.6,Completed,Domestic
SL01220,20230806,PR01,CUS0075,CH02,4038.0,116.0,,420162.0,Completed,Export
SL01221,20241129,PR08,CUS0115,CH02,8204.0,105.9,0.137,749777.5,Completed,Export
SL01222,20230417,PR14,CUS0013,CH03,7381.0,69.0,0.101,457850.8,Completed,Export
SL01223,20231118,PR16,CUS0113,CH02,1665.0,107.3,0.05,169721.8,Completed,Domestic
SL01224,20241125,PR05,CUS0064,CH01,377.0,65.6,0.009,24508.6,Completed,Domestic
SL01225,20231111,PR11,CUS0054,CH01,4750.0,406.2,0.083,1769305.7,Completed,Export
SL01226,20240407,PR07,CUS0001,CH02,2506.0,98.3,0.038,236978.9,Completed,Domestic
SL01227,20231029,PR09,CUS0001,CH04,632.0,64.3,0.007,40353.1,Completed,Domestic
SL01228,20230807,PR08,CUS0081,CH01,3638.0,91.3,0.146,283655.6,Completed,Export
SL01229,20241221,PR06,CUS0073,CH01,13135.0,43.5,0.093,0.0,Cancelled,Export
SL01230,20231105,PR09,CUS0040,CH06,2741.0,64.2,0.112,156263.3,Completed,Domestic
SL01231,20241027,PR07,CUS0050,CH02,835.0,88.3,0.083,67610.9,Completed,Domestic
SL01232,20230623,PR07,CUS0004,CH01,222.0,81.2,0.021,17647.8,Completed,Domestic
SL01233,20230606,PR01,CUS0076,CH01,367.0,102.7,0.061,35391.8,Pending,Domestic
SL01234,20230121,PR05,CUS0113,CH02,2428.0,59.1,0.006,142633.8,Completed,Domestic
SL01235,20240417,PR01,CUS0047,CH06,1002.0,121.6,0.012,120381.1,Completed,Domestic
SL01236,20231012,PR10,CUS0112,CH02,1311.0,219.2,0.017,282485.9,Completed,Domestic
SL01237,20241010,PR12,CUS0060,CH01,,186.1,0.161,184398.9,Completed,Export
SL01238,20231214,PR02,CUS0036,CH03,,143.1,0.051,156443.8,Completed,Domestic
SL01239,20241210,PR09,CUS0039,CH05,516.0,79.6,0.102,36884.1,Completed,Domestic
SL01240,20230514,PR05,CUS0010,CH05,5028.0,57.9,0.052,275982.9,Completed,Domestic
SL01241,20241012,PR04,CUS0116,CH05,11988.0,50.7,0.095,550051.4,Completed,Export
SL01242,20240809,PR07,CUS0001,CH03,2030.0,100.6,0.002,203809.6,Completed,Domestic
SL01243,20240803,PR02,CUS0012,CH01,2230.0,175.4,0.006,388795.1,Completed,Domestic
SL01244,20240928,PR09,CUS0003,CH01,246.0,73.4,0.054,17081.4,Completed,Domestic
SL01245,20240724,PR05,CUS0117,CH04,561.0,64.8,0.052,34462.5,Completed,Domestic
SL01246,20240329,PR03,CUS0027,CH05,522.0,96.5,,47955.1,Completed,Domestic
SL01247,20230403,PR07,CUS0007,CH02,409.0,83.6,0.068,31867.3,Completed,Domestic
SL01248,20230122,PR02,CUS0086,CH04,5741.0,144.0,0.148,704351.8,Completed,Export
SL01249,20241111,PR01,CUS0120,CH03,4848.0,137.6,0.005,663749.4,Completed,Domestic
SL01250,20240323,PR09,CUS0093,CH01,925.0,74.4,0.029,66824.2,Completed,Domestic
SL01251,20240827,PR01,CUS0012,CH01,6987.0,122.7,0.006,852161.1,Completed,Domestic
SL01252,20231220,PR15,CUS0065,CH03,316.0,97.6,0.007,30625.7,Completed,Domestic 
SL01253,20230324,PR01,CUS0104,CH03,3847.0,115.3,0.011,438679.9,Completed,Domestic
SL01254,20230329,PR04,CUS0086,CH01,13661.0,43.2,0.094,534680.6,Completed,Export
SL01255,20240513,PR16,CUS0063,CH05,5202.0,142.7,0.164,620584.0,Completed,Export
SL01256,20231117,PR12,CUS0075,CH03,3758.0,170.6,0.147,546870.9,Completed,Export
SL01257,20230526,PR12,CUS0072,CH01,1030.0,157.1,0.039,155502.3,Completed,Domestic
SL01258,20231226,PR04,CUS0099,CH03,8603.0,39.6,0.163,285148.2,Completed,Export
SL01259,20230214,PR06,CUS0058,CH03,5732.0,33.3,0.029,185340.2,Completed,Domestic
SL01260,20240227,PR05,CUS0085,CH01,5523.0,68.5,0.07,351842.7,Completed,Domestic
SL01261,20230802,PR13,CUS0063,CH02,4610.0,195.6,0.088,822365.0,Completed,Export
SL01262,20240828,PR02,CUS0083,CH01,6728.0,162.4,0.01,1081700.9,Completed,Domestic
SL01263,20230907,PR08,CUS0011,CH01,2263.0,95.4,0.038,207686.4,Completed,Domestic
SL01264,20231202,PR07,CUS0051,CH01,3891.0,81.4,0.148,269851.7,Completed,Export
SL01265,20230108,PR02,CUS0054,CH03,9831.0,153.4,0.112,1339171.0,Completed,Export
SL01266,20230220,PR13,CUS0103,CH04,1923.0,203.0,0.054,369289.1,Completed,Domestic
SL01267,20231026,PR07,CUS0091,CH02,471.0,81.4,0.061,36000.7,Completed,Domestic
SL01268,20231219,PR07,CUS0020,CH01,493.0,74.7,0.063,34507.0,COMPLETED,Domestic
SL01269,20240311,PR12,CUS0076,CH02,31.0,190.7,0.011,5846.7,COMPLETED,Domestic
SL01270,20230823,PR11,CUS0111,CH04,526.0,383.3,,191131.8,Completed,Domestic
SL01271,20240521,PR01,CUS0065,CH01,283.0,135.0,0.013,37708.3,Completed,Domestic
SL01272,20241007,PR03,CUS0008,CH05,695.0,96.8,0.05,63912.2,Completed,Domestic
SL01273,20240812,PR13,CUS0044,CH02,1902.0,220.9,0.083,385279.2,Completed,Export
SL01274,20230127,PR10,CUS0021,CH04,2740.0,202.6,0.076,512934.6,Completed,Domestic
SL01275,20231219,PR02,CUS0097,CH01,2602.0,141.1,0.061,344746.5,Completed,Domestic
SL01276,20230315,PR10,CUS0092,CH02,142.0,215.4,0.065,28598.7,Completed,Domestic
SL01277,20230705,PR02,CUS0019,CH03,355.0,154.5,0.026,53421.5,Completed,Domestic
SL01278,20241223,PR12,CUS0119,CH02,2470.0,189.5,,389898.1,Completed,Export
SL01279,20230411,PR04,CUS0065,CH03,450.0,43.2,0.009,19265.0,Completed,Domestic
SL01280,20231231,PR05,CUS0081,CH04,3996.0,55.6,0.116,196405.0,Completed,Export
SL01281,20240324,PR05,CUS0102,CH03,306.0,69.4,0.039,20408.2,Completed,Domestic
SL01282,20240527,PR04,CUS0018,CH02,863.0,47.5,0.062,38451.0,Completed,Domestic
SL01283,20240211,PR11,CUS0050,CH05,725.0,425.0,0.103,276388.1,Completed,Domestic
SL01284,20230107,PR11,CUS0104,CH02,1114.0,374.5,,409266.3,Completed,Domestic
SL01285,20230917,PR02,CUS0058,CH01,1830.0,153.0,0.02,274390.2,Completed,Domestic
SL01286,20240113,PR04,CUS0097,CH03,1069.0,51.1,0.069,50856.7,Completed,Domestic
SL01287,20230303,PR10,CUS0047,CH01,1253.0,223.9,0.045,0.0,Cancelled,Domestic
SL01288,20231002,PR01,CUS0017,CH01,14967.0,115.3,0.114,1528965.9,COMPLETED,Export
SL01289,20230123,PR14,CUS0003,CH02,162.0,67.6,0.058,10316.0,Completed,Domestic
SL01290,20230224,PR03,CUS0070,CH01,8383.0,84.8,0.156,599981.4,Completed,Export
SL01291,20231029,PR05,CUS0118,CH06,1175.0,58.5,0.014,67775.2,Completed,Domestic
SL01292,20230404,PR07,CUS0026,CH03,219.0,75.1,0.013,16233.1,Completed,Domestic
SL01293,20240217,PR15,CUS0096,CH05,1430.0,109.5,0.052,148442.6,Completed,Domestic
SL01294,20240517,PR06,CUS0042,CH01,15038.0,38.7,0.15,494675.0,Completed,Export
SL01295,20240831,PR12,CUS0068,CH02,655.0,195.0,0.006,126958.6,Completed,Domestic
SL01296,20230526,PR08,CUS0037,CH02,202.0,91.5,0.041,17725.2,Completed,Domestic
SL01297,20230429,PR02,CUS0077,CH01,7034.0,140.5,0.094,895379.0,Completed,Export
SL01298,20230315,PR01,CUS0020,CH01,805.0,115.6,0.012,0.0,Returned,Domestic
SL01299,20240406,PR12,CUS0113,CH02,982.0,191.7,0.037,181284.2,Completed,Domestic
SL01300,20240531,PR08,CUS0029,CH03,6053.0,107.3,0.093,589084.6,Completed,Export
SL01301,20230122,PR01,CUS0024,CH01,,111.1,0.132,388632.2,Completed,Export
SL01302,20241120,PR12,CUS0009,CH05,290.0,176.1,0.032,49434.8,Completed,Domestic
SL01303,20230205,PR15,CUS0084,CH01,2517.0,91.6,0.108,205657.0,Completed,Export
SL01304,20240129,PR03,CUS0044,CH05,14914.0,107.2,0.152,1355766.1,Completed,Export
SL01305,20240602,PR04,CUS0083,CH02,5957.0,47.7,0.031,275340.3,Completed,Domestic
SL01306,20241013,PR01,CUS0090,CH02,210.0,132.9,0.018,0.0,Cancelled,Domestic
SL01307,20240607,PR12,CUS0068,CH06,350.0,183.2,0.016,63094.1,Pending,Domestic
SL01308,20240901,PR12,CUS0050,CH03,2051.0,199.5,0.079,376849.7,Completed,Domestic 
SL01309,20230925,PR15,CUS0001,CH03,1920.0,93.8,0.068,167849.5,Completed,Domestic
SL01310,20240909,PR11,CUS0049,CH06,1211.0,448.3,0.039,521718.5,Completed,Domestic
SL01311,20230225,PR06,CUS0022,CH03,112.0,37.4,0.062,3929.1,Completed,Domestic
SL01312,20241027,PR02,CUS0120,CH01,2567.0,177.7,0.05,433348.1,Completed,Domestic
SL01313,20240202,PR16,CUS0056,CH03,9587.0,139.3,0.165,1115116.7,Completed,Export
SL01314,20240911,PR04,CUS0013,CH06,14426.0,47.0,0.096,612931.9,Completed,Export
SL01315,20231130,PR01,CUS0118,CH04,2596.0,102.7,0.009,264209.7,Completed,Domestic
SL01316,20240411,PR01,CUS0089,CH03,718.0,125.9,0.016,88949.9,Completed,Domestic
SL01317,20240119,PR01,CUS0100,CH05,748.0,137.9,0.048,98198.0,Completed,Domestic
SL01318,20240624,PR04,CUS0079,CH05,14890.0,51.0,0.178,624218.6,Completed,Export
SL01319,20230227,PR15,CUS0017,CH03,13329.0,98.3,0.111,1164804.0,Pending,Export
SL01320,20230211,PR07,CUS0073,CH01,4450.0,84.6,0.087,343717.1,Completed,Export
SL01321,20230711,PR13,CUS0078,CH01,102.0,190.3,0.064,18168.3,Completed,Domestic
SL01322,20230423,PR03,CUS0009,CH03,763.0,81.7,0.015,61402.0,Completed,Domestic
SL01323,20241014,PR01,CUS0096,CH05,564.0,130.0,0.01,72586.8,Completed,Domestic
SL01324,20230612,PR09,CUS0115,CH03,6296.0,65.6,0.109,367998.7,COMPLETED,Export
SL01325,20241215,PR07,CUS0109,CH01,252.0,91.9,0.006,23019.8,Completed,Domestic
SL01326,20230924,PR09,CUS0030,CH02,2315.0,69.4,0.048,0.0,Returned,Domestic
SL01327,20230511,PR13,CUS0010,CH04,2958.0,179.9,,480526.2,Completed,Domestic
SL01328,20240821,PR16,CUS0034,CH05,9387.0,143.5,0.09,1225801.4,Completed,Export
SL01329,20240422,PR03,CUS0017,CH03,12751.0,102.7,0.081,1203456.0,Completed,Export
SL01330,20231231,PR12,CUS0014,CH02,1808.0,156.3,0.159,237658.5,Completed,Export
SL01331,20240208,PR07,CUS0019,CH02,431.0,92.1,0.026,38663.0,Completed,Domestic
SL01332,20240612,PR02,CUS0104,CH06,2879.0,165.4,,467139.1,Completed,Domestic
SL01333,20230622,PR06,CUS0102,CH03,720.0,36.9,0.033,25691.3,Completed,Domestic
SL01334,20241229,PR03,CUS0027,CH03,250.0,104.3,0.064,24406.2,Completed,Domestic
SL01335,20241215,PR08,CUS0050,CH01,1690.0,106.5,0.051,170805.8,Completed,Domestic
SL01336,20240416,PR03,CUS0024,CH02,13875.0,96.2,0.169,1109198.0,Completed,Export
SL01337,20230525,PR05,CUS0075,CH02,4990.0,59.0,0.158,247893.2,Completed,Export
SL01338,20240509,PR10,CUS0022,CH02,105.0,239.5,0.041,24116.5,Pending,Domestic
SL01339,20230220,PR04,CUS0081,CH01,11490.0,39.6,0.14,391303.4,Completed,Export
SL01340,20230121,PR08,CUS0067,CH01,,88.8,0.177,350503.2,Completed,Export
SL01341,20230722,PR04,CUS0085,CH01,1043.0,39.3,0.051,38899.4,Completed,Domestic
SL01342,20231207,PR05,CUS0084,CH01,10239.0,58.1,0.126,0.0,Cancelled,Export
SL01343,20241012,PR02,CUS0109,CH05,141.0,177.1,0.029,24246.9,Completed,Domestic
SL01344,20240620,PR07,CUS0067,CH06,10714.0,100.6,0.145,921543.3,Pending,Export
SL01345,20240705,PR07,CUS0001,CH04,2085.0,95.4,0.014,196124.3,Completed,Domestic
SL01346,20231114,PR04,CUS0109,CH03,473.0,39.5,0.056,17637.2,Completed,Domestic
SL01347,20230930,PR05,CUS0032,CH03,2818.0,58.6,,159355.1,Completed,Domestic
SL01348,20231014,PR12,CUS0113,CH02,212.0,153.5,0.06,30589.5,Completed,Domestic
SL01349,20241223,PR06,CUS0046,CH02,6615.0,42.5,0.063,263425.8,Completed,Domestic
SL01350,20230127,PR08,CUS0064,CH05,176.0,91.3,0.055,15185.0,Completed,Domestic
SL01351,20241011,PR01,CUS0027,CH01,766.0,124.7,0.033,92368.0,Pending,Domestic
SL01352,20240225,PR15,CUS0037,CH01,542.0,116.8,0.043,60583.5,Completed,Domestic
SL01353,20231122,PR09,CUS0117,CH01,214.0,61.0,0.064,12218.5,Completed,Domestic
SL01354,20240618,PR04,CUS0011,CH03,518.0,46.4,,22448.9,Completed,Domestic
SL01355,20231223,PR11,CUS0087,CH05,1749.0,400.0,0.011,691904.4,Completed,Domestic
SL01356,20241015,PR04,CUS0100,CH03,157.0,49.6,0.053,7374.5,Completed,Domestic
SL01357,20241030,PR02,CUS0106,CH05,9467.0,174.8,0.11,1472800.1,Completed,Export
SL01358,20231112,PR09,CUS0051,CH03,7968.0,66.2,,472096.0,Pending,Export
SL01359,20230810,PR01,CUS0118,CH01,2634.0,117.1,0.021,301964.1,Completed,Domestic
SL01360,20240306,PR04,CUS0037,CH02,423.0,49.4,0.02,20478.3,Completed,Domestic
SL01361,20241106,PR09,CUS0003,CH02,166.0,75.9,0.017,12385.2,Completed,Domestic
SL01362,20230604,PR13,CUS0050,CH02,1560.0,188.3,0.057,277004.4,Completed,Domestic
SL01363,20240327,PR15,CUS0015,CH02,4729.0,118.8,0.098,506748.3,Completed,Domestic
SL01364,20240402,PR01,CUS0034,CH04,9186.0,133.8,0.084,1125843.5,Completed,Export
SL01365,20240625,PR14,CUS0006,CH04,2991.0,88.0,0.033,254522.1,Completed,Domestic
SL01366,20230403,PR02,CUS0025,CH01,2213.0,154.0,,326829.1,Completed,Domestic
SL01367,20240608,PR13,CUS0089,CH03,169.0,234.0,0.0,39546.0,Completed,Domestic
SL01368,20241104,PR05,CUS0034,CH04,16911.0,73.1,0.122,1085378.4,Completed,Export
SL01369,20230509,PR04,CUS0067,CH01,13164.0,43.9,0.104,517798.0,COMPLETED,Export
SL01370,20230630,PR13,CUS0082,CH02,692.0,179.4,0.054,117441.0,Completed,Domestic
SL01371,20241212,PR04,CUS0045,CH03,675.0,49.8,0.042,32203.2,Completed,Domestic
SL01372,20230510,PR12,CUS0081,CH01,3920.0,158.6,0.093,563892.8,COMPLETED,Export
SL01373,20241004,PR13,CUS0088,CH02,739.0,239.0,0.052,167436.7,Completed,Domestic
SL01374,20231227,PR16,CUS0074,CH02,2665.0,111.4,0.017,291834.0,Completed,Domestic
SL01375,20230711,PR06,CUS0090,CH06,811.0,37.4,0.01,30028.1,Completed,Domestic
SL01376,20241013,PR02,CUS0011,CH03,729.0,177.7,0.062,121511.6,Completed,Domestic
SL01377,20231126,PR09,CUS0066,CH03,7930.0,63.9,0.171,420076.7,Completed,Export
SL01378,20240111,PR09,CUS0088,CH02,2176.0,71.8,0.019,153268.3,Completed,Domestic
SL01379,20231007,PR07,CUS0107,CH04,311.0,80.0,,23536.5,Completed,Domestic
SL01380,20240306,PR05,CUS0013,CH01,15311.0,67.2,0.156,868390.9,Completed,Export
SL01381,20230426,PR01,CUS0008,CH04,539.0,105.1,0.011,56025.8,Pending,Domestic
SL01382,20231025,PR04,CUS0001,CH02,3825.0,40.7,0.03,151007.2,Completed,Domestic
SL01383,20241211,PR14,CUS0032,CH06,2801.0,85.9,0.015,236996.8,Completed,Domestic
SL01384,20230722,PR01,CUS0028,CH02,14560.0,112.0,0.177,1342082.6,Completed,Export
SL01385,20240421,PR03,CUS0030,CH01,6922.0,95.2,0.01,652384.7,Completed,Domestic
SL01386,20230916,PR05,CUS0013,CH03,11242.0,55.7,,569197.1,Completed,Export
SL01387,20240806,PR02,CUS0114,CH04,145.0,177.3,0.028,24988.7,Completed,Domestic
SL01388,20230402,PR05,CUS0016,CH01,9488.0,54.7,0.057,489411.0,Completed,Domestic
SL01389,20241211,PR03,CUS0057,CH04,2395.0,94.8,0.068,211606.9,Pending,Domestic
SL01390,20231201,PR12,CUS0078,CH03,221.0,169.1,0.005,37184.2,Completed,Domestic
SL01391,20230629,PR11,CUS0072,CH04,1344.0,382.3,0.052,487093.0,COMPLETED,Domestic
SL01392,20230221,PR12,CUS0001,CH01,168.0,154.2,0.011,25620.6,Completed,Domestic
SL01393,20230501,PR09,CUS0006,CH03,616.0,64.3,0.06,37232.3,COMPLETED,Domestic
SL01394,20240114,PR09,CUS0005,CH01,3194.0,79.6,0.092,230852.1,Completed,Export
SL01395,20230924,PR01,CUS0026,CH02,586.0,103.5,0.013,59862.5,Completed,Domestic
SL01396,20240918,PR01,CUS0018,CH01,273.0,135.0,0.01,36486.4,Completed,Domestic
SL01397,20231117,PR10,CUS0018,CH01,187.0,203.6,0.042,36474.1,Completed,Domestic
SL01398,20230712,PR07,CUS0097,CH02,3521.0,79.9,0.085,257415.0,Completed,Domestic
SL01399,20240323,PR12,CUS0097,CH06,1575.0,192.3,0.085,277128.3,Completed,Domestic
SL01400,20240531,PR12,CUS0015,CH02,1988.0,176.4,0.084,321225.8,Pending,Domestic
SL01401,20230429,PR15,CUS0069,CH01,10144.0,92.5,,826659.9,Completed,Export
SL01402,20230429,PR01,CUS0030,CH02,4296.0,105.0,0.03,437547.6,Completed,Domestic
SL01403,20230125,PR12,CUS0055,CH04,65.0,156.9,0.053,9658.0,Completed,Domestic
SL01404,20240629,PR02,CUS0053,CH04,503.0,168.9,0.056,80199.1,Completed,Domestic
SL01405,20240426,PR11,CUS0096,CH02,798.0,474.5,0.034,365776.9,Completed,Domestic
SL01406,20231215,PR01,CUS0014,CH02,12588.0,114.1,0.149,1222283.5,Completed,Export
SL01407,20240928,PR07,CUS0117,CH06,345.0,93.9,0.056,30581.4,Completed,Domestic
SL01408,20240903,PR10,CUS0110,CH02,1315.0,252.3,0.011,328125.0,Completed,Domestic
SL01409,20240301,PR09,CUS0014,CH01,8138.0,74.3,0.1,0.0,CANCELLED,Export
SL01410,20241012,PR07,CUS0067,CH01,11428.0,95.9,0.116,968815.6,Completed,Export
SL01411,20230531,PR03,CUS0033,CH05,1804.0,90.6,0.106,146117.5,Pending,Domestic 
SL01412,20230320,PR03,CUS0027,CH01,655.0,88.7,0.004,57866.1,Completed,Domestic
SL01413,20230803,PR04,CUS0119,CH01,5865.0,41.4,0.12,213673.7,Completed,Export
SL01414,20230208,PR02,CUS0096,CH04,1008.0,142.1,,137650.6,Completed,Domestic
SL01415,20240122,PR01,CUS0029,CH04,3947.0,132.9,0.136,453216.6,Completed,Export
SL01416,20241120,PR08,CUS0089,CH02,425.0,114.8,0.04,46838.4,Completed,Domestic
SL01417,20230127,PR02,CUS0114,CH01,423.0,136.4,0.004,57466.4,Completed,Domestic
SL01418,20230327,PR14,CUS0109,CH06,445.0,71.1,0.025,30848.5,Completed,Domestic
SL01419,20231130,PR01,CUS0026,CH03,492.0,106.7,0.069,48874.1,Completed,Domestic
SL01420,20241119,PR12,CUS0009,CH01,170.0,194.4,0.031,32023.5,Completed,Domestic
SL01421,20230910,PR16,CUS0048,CH04,136.0,120.4,0.048,15588.4,Completed,Domestic
SL01422,20240106,PR12,CUS0082,CH02,1100.0,193.0,0.034,205081.8,Completed,Domestic
