sale_id,date_id,route_id,train_id,channel_id,ticket_class,tickets_sold,ticket_price,discount_pct,discount_amount,total_revenue,payment_method,booking_status
S01165,20230509,R02,T06,CH02,Third,1,71.3,15.0,10.7,60.6,Instapay,Completed
S01166,20240819,R01,T04,CH02,Second,2,157.36,0.0,0.0,314.72,Instapay,Completed
S01167,20240827,R11,T03,CH01,First,1,377.63,0.0,0.0,377.63,Debit Card,Completed
S01168,20240106,R01,T01,CH01,Second,3,200.4,,0.0,601.2,Debit Card,Completed
S01169,20230105,R13,T10,CH02,Second,1,65.94,10.0,6.59,59.35,Debit Card,Completed
S01170,20230803,R02,T04,CH01,First,1,350.02,0.0,0.0,350.02,Debit Card,Completed
S01171,20240328,R07,T08,CH06,Third,4,32.24,20.0,25.79,103.17,Debit Card,Completed
S01172,20241220,R06,T08,CH03,Third,1,33.1,0.0,0.0,33.1,Credit Card,Completed
S01173,20240411,R07,T10,CH02,Third,3,33.62,0.0,0.0,100.86,Instapay,Completed
S01174,20230719,R15,T10,CH02,Second,1,76.39,0.0,0.0,76.39,Debit Card,Completed
S01175,20240413,R13,T08,CH03,Second,1,66.96,5.0,3.35,63.61,Credit Card,Completed
S01176,20240126,R14,T09,CH06,Third,2,32.2,0.0,0.0,64.4,Credit Card,Completed
S01177,20240729,R14,T08,CH03,Third,2,35.46,5.0,3.55,67.37,Cash,Completed
S01178,20230320,R08,T09,CH02,Second,2,69.39,15.0,20.82,117.96,Instapay,Completed
S01179,20240719,R02,T05,CH05,third,1,65.34,5.0,3.27,62.07,Cash,Completed
S01180,20240127,R07,T08,CH03,Third,2,33.65,0.0,0.0,67.3,Cash,Completed
S01181,20241208,R14,T08,CH02,Third,2,33.46,0.0,0.0,66.92,Instapay,Completed
S01182,20230902,R01,T08,CH04,Third,2,36.84,5.0,3.68,70.0,Cash,Completed
S01183,20240412,R01,T02,CH01,Second,2,206.13,0.0,0.0,412.26,Debit Card,Completed
S01184,20241115,R01,T03,CH05,Second,3,154.73,15.0,69.63,394.56,Cash,Completed
S01185,20230317,R09,T06,CH03,Third,3,57.53,15.0,25.89,146.7,Cash,Completed
S01186,20241119,R01,T06,CH03,Third,2,57.49,,5.75,109.23,Cash,Completed
S01187,20240602,R10,T10,CH03,Third,1,41.4,15.0,6.21,35.19,Credit Card,Completed
S01188,20230215,R03,T06,CH02,second,1,150.57,10.0,15.06,135.51,Credit Card,Completed
S01189,20230810,R07,T10,CH02,Third,1,34.29,0.0,0.0,34.29,Debit Card, Completed 
S01190,20240617,R01,T04,CH02,Second,3,157.08,0.0,0.0,471.24,Instapay,Completed
S01191,20230215,R02,T06,CH03,Second,3,131.41,0.0,0.0,394.23,Cash,Completed
S01192,20240228,R09,T06,CH03,First,2,196.77,0.0,0.0,393.54,,Completed
S01193,20230905,R01,T01,CH03,Second,3,196.42,0.0,0.0,589.26,Credit Card,Completed
S01194,20240401,R03,T03,CH03,Second,1,223.22,15.0,33.48,189.74,Cash,Completed
S01195,20230129,R15,T10,CH02,Third,3,38.29,5.0,5.74,109.13,Debit Card,Completed
S01196,20240926,R06,T09,CH03,Third,2,34.39,0.0,0.0,68.78,Cash,Completed
S01197,20241215,R04,T10,CH01,Second,2,73.11,15.0,21.93,124.29,Credit Card,Completed
S01198,20241212,R02,T07,CH01,Second,2,141.93,0.0,0.0,283.86,Instapay,Completed
S01199,20240713,R06,T08,CH03,Second,4,69.73,10.0,27.89,251.03,Cash,Completed
S01200,20230410,R06,T10,CH03,Second,1,65.04,0.0,0.0,65.04,Credit Card,Completed
S01201,20240718,R05,T10,CH03,third,3,35.12,15.0,15.8,89.56,Credit Card,Completed
S01202,20230116,R07,T10,CH03,Third,1,31.81,,4.77,27.04,Credit Card,Completed
S01203,20230114,R03,T09,CH02,Third,4,45.35,5.0,9.07,172.33,Debit Card,Completed
S01204,20230823,R11,T06,CH01,Third,2,76.35,5.0,7.63,145.07,Credit Card,Completed
S01205,20231225,R13,T09,CH03,Second,1,70.82,0.0,0.0,70.82,Credit Card,Completed
S01206,20240724,R02,T03,CH02,Second,1,202.19,10.0,20.22,181.97,Debit Card,Completed
S01207,20240529,R06,T10,CH03,Second,2,70.35,0.0,0.0,0.0,Cash,Cancelled
S01208,20231127,R11,T03,CH01,Second,1,210.75,10.0,21.07,189.68,Credit Card,Completed
S01209,20230726,R03,T04,CH02,Second,1,221.48,5.0,11.07,210.41,Instapay,Completed
S01210,20241230,R03,T04,CH03,Second,1,208.86,10.0,20.89,187.97,Credit Card,Completed
S01211,20231110,R11,T03,CH02,First,1,367.61,10.0,36.76,330.85,Credit Card,Completed
S01212,20231201,R11,T06,CH01,Third,2,70.96,0.0,0.0,141.92,Instapay,Completed
S01213,20230512,R09,T09,CH01,Second,2,77.97,15.0,23.39,132.55,Debit Card,Completed
S01214,20240807,R02,T07,CH02,Third,1,69.89,5.0,3.49,66.4,Credit Card,Completed
S01215,20240606,R02,T08,CH03,Third,1,42.71,0.0,0.0,42.71,Credit Card,Completed
S01216,20230627,R13,T10,CH06,Third,4,34.07,5.0,6.81,129.47,Credit Card,Completed
S01217,20230227,R04,T10,CH03,Third,1,34.99,0.0,0.0,34.99,Credit Card,Completed
S01218,20240526,R01,T02,CH02,First,3,339.78,0.0,0.0,1019.34,Wallet,Completed
S01219,20240503,R06,T10,CH03,Third,1,32.12,0.0,0.0,32.12,Cash,Completed
S01220,20230726,R03,T07,CH03,Third,1,76.38,0.0,0.0,76.38,Credit Card,Completed
S01221,20241201,R03,T09,CH03,Second,1,93.37,5.0,4.67,88.7,Cash,Completed
S01222,20230430,R04,T05,CH01,Second,1,113.95,5.0,5.7,108.25,Credit Card,Completed
S01223,20231115,R01,T08,CH05,Third,2,35.58,0.0,0.0,71.16,Cash,Completed
S01224,20241125,R03,T06,CH02,Third,3,75.26,0.0,0.0,225.78,Debit Card,Completed
S01225,20231105,R01,T04,CH03,Second,1,167.9,5.0,8.39,159.51,Credit Card,Completed
S01226,20240418,R14,T10,CH03,Third,1,35.22,5.0,1.76,33.46,Cash,Completed
S01227,20231017,R01,T02,CH01,Second,2,190.87,,0.0,381.74,Credit Card,Completed
S01228,20230727,R01,T09,CH02,Third,2,33.62,15.0,10.09,57.15,Debit Card,Completed
S01229,20241221,R02,T09,CH04,Third,2,42.92,0.0,0.0,85.84,Cash,Completed
S01230,20231027,R01,T03,CH01,First,1,273.15,5.0,13.66,259.49,Instapay,Completed
S01231,20241014,R11,T05,CH03,Third,2,76.28,20.0,30.51,122.05,Credit Card,Completed
S01232,20230703,R02,T03,CH01,Second,1,207.35,10.0,20.73,186.62,Credit Card,Completed
S01233,20230621,R03,T03,CH02,First,1,386.44,0.0,0.0,386.44,Debit Card,Completed
S01234,20230120,R07,T09,CH02,Third,1,33.83,10.0,3.38,30.45,Debit Card,Completed
S01235,20240430,R14,T10,CH03,Third,3,34.49,5.0,5.17,98.3,Cash, Completed 
S01236,20230924,R07,T09,CH04,Third,3,32.08,10.0,9.62,86.62,Cash,Completed
S01237,20240920,R02,T07,CH06,Third,1,70.81,0.0,0.0,0.0,Credit Card,Cancelled
S01238,20231215,R04,T10,CH05,Second,1,71.31,15.0,10.7,60.61,Cash,Completed
S01239,20241212,R08,T05,CH03,Third,1,57.03,20.0,11.41,45.62,Cash,Completed
S01240,20230601,R15,T08,CH03,Third,4,38.14,5.0,7.63,144.93,Cash,Completed
S01241,20240923,R01,T01,CH04,Second,2,205.08,,0.0,410.16,Cash,Completed
S01242,20240728,R01,T01,CH03,Second,1,207.99,10.0,20.8,187.19,Credit Card,Completed
S01243,20240725,R12,T05,CH02,Third,4,76.74,5.0,15.35,291.61,Wallet,Completed
S01244,20240904,R04,T05,CH01,First,2,187.71,5.0,18.77,356.65,Debit Card,Completed
S01245,20240719,R08,T09,CH02,Second,3,73.34,0.0,0.0,220.02,Instapay,Completed
S01246,20240406,R05,T10,CH01,Second,1,70.6,15.0,10.59,60.01,Debit Card,Completed
S01247,20230411,R07,T08,CH01,Third,1,34.1,0.0,0.0,34.1,Credit Card,Completed
S01248,20230121,R03,T09,CH01,Third,1,48.75,10.0,4.88,43.87,,Completed
S01249,20241105,R03,T05,CH05,Second,1,144.57,0.0,0.0,144.57,Cash,Completed
S01250,20240328,R02,T06,CH03,Second,2,135.77,0.0,0.0,271.54,Cash,Completed
S01251,20240807,R01,T08,CH03,Second,4,70.76,0.0,0.0,283.04,Credit Card,Completed
S01252,20231220,R02,T08,CH03,Third,2,43.47,0.0,0.0,86.94,Cash,Completed
S01253,20230329,R05,T08,CH03,Third,2,33.9,0.0,0.0,67.8,Credit Card,Completed
S01254,20230406,R08,T05,CH01,Second,1,108.03,15.0,16.2,91.83,Debit Card,Completed
S01255,20240531,R08,T05,CH03,Second,1,110.88,0.0,0.0,110.88,Credit Card,Completed
S01256,20231114,R07,T10,CH02,Third,3,32.81,0.0,0.0,98.43,Wallet,Completed
S01257,20230612,R03,T04,CH04,second,2,222.83,0.0,0.0,0.0,Cash,Cancelled
S01258,20231227,R07,T08,CH06,Third,3,34.54,20.0,20.72,82.9,Credit Card,Completed
S01259,20230213,R01,T06,CH01,Third,1,52.76,10.0,5.28,47.48,Debit Card,Completed
S01260,20240227,R02,T03,CH01,Second,1,191.76,0.0,0.0,191.76,Debit Card,Completed
S01261,20230724,R01,T04,CH01,First,2,282.68,0.0,0.0,565.36,Instapay,Completed
S01262,20240808,R09,T06,CH04,Third,3,60.82,5.0,9.12,173.34,Cash,Completed
S01263,20230815,R03,T04,CH05,Second,1,210.54,5.0,10.53,200.01,Cash,Completed
S01264,20231204,R03,T09,CH04,Third,1,47.27,5.0,2.36,44.91,Cash,Completed
S01265,20230108,R06,T08,CH01,Third,3,34.45,5.0,5.17,98.18,Credit Card,Completed
S01266,20230219,R03,T03,CH03,Second,1,217.54,0.0,0.0,217.54,Cash,Completed
S01267,20231013,R02,T06,CH04,Second,2,134.52,0.0,0.0,269.04,Cash,Completed
S01268,20231219,R08,T09,CH03,Third,1,34.04,5.0,1.7,32.34,Credit Card,Completed
S01269,20240314,R08,T09,CH01,Third,1,34.19,5.0,1.71,32.48,Debit Card,Completed
S01270,20230805,R06,T09,CH01,Third,4,34.76,0.0,0.0,139.04,Debit Card,Completed
S01271,20240607,R12,T03,CH01,First,3,397.46,5.0,59.62,1132.76,Instapay,Completed
S01272,20240916,R12,T06,CH02,First,1,254.07,0.0,0.0,254.07,Instapay,Completed
S01273,20240729,R02,T05,CH02,Third,1,69.77,0.0,0.0,69.77,Wallet,Completed
S01274,20230125,R03,T09,CH03,Second,2,90.09,0.0,0.0,180.18,Cash,Completed
S01275,20231220,R01,T03,CH03,Second,1,159.53,20.0,31.91,127.62,Credit Card,Completed
S01276,20230319,R01,T06,CH05,Second,4,106.54,5.0,21.31,404.85,Cash,Completed
S01277,20230709,R03,T09,CH02,Third,1,46.5,20.0,9.3,37.2,Credit Card,Completed
S01278,20241223,R12,T06,CH03,Third,2,81.7,20.0,32.68,130.72,Cash,Completed
S01279,20230422,R09,T05,CH03,Second,2,119.3,0.0,0.0,238.6,Credit Card,Completed
S01280,20231231,R06,T08,CH03,Third,2,34.98,0.0,0.0,69.96,Credit Card,Completed
S01281,20240329,R08,T08,CH02,Second,4,72.28,0.0,0.0,289.12,Instapay,Completed
S01282,20240613,R02,T07,CH03,Second,3,138.79,5.0,20.82,395.55,Credit Card,Completed
S01283,20240209,R05,T10,CH03,Second,1,66.61,0.0,0.0,66.61,Cash,Completed
S01284,20230107,R06,T08,CH06,Third,1,32.78,10.0,3.28,29.5,Debit Card,Completed
S01285,20230824,R01,T06,CH01,Second,1,113.21,0.0,0.0,113.21,Instapay,Completed
S01286,20240112,R03,T06,CH03,Second,2,151.19,0.0,0.0,0.0,Credit Card,Cancelled
S01287,20230304,R13,T08,CH02,Third,1,36.02,0.0,0.0,36.02,Instapay,Completed
S01288,20230909,R02,T04,CH02,Second,4,207.26,5.0,41.45,787.59,Instapay,Completed
S01289,20230121,R03,T05,CH03,Third,2,74.85,5.0,7.49,142.21,Credit Card,Completed
S01290,20230224,R02,T06,CH05,Third,3,67.71,0.0,0.0,203.13,Cash,Completed
S01291,20231017,R01,T06,CH03,Third,2,56.08,0.0,0.0,112.16,Credit Card,Completed
S01292,20230413,R04,T05,CH03,Third,2,53.54,20.0,21.42,85.66,Cash,Completed
S01293,20240216,R03,T04,CH01,First,2,379.63,20.0,151.85,607.41,Instapay,Completed
S01294,20240603,R03,T07,CH05,Third,1,76.22,0.0,0.0,76.22,,Completed
S01295,20240810,R03,T05,CH03,First,2,229.71,0.0,0.0,459.42,Cash,Completed
S01296,20230611,R11,T06,CH05,Third,2,70.81,0.0,0.0,141.62,Cash,Completed
S01297,20230515,R10,T05,CH06,First,2,194.49,10.0,38.9,350.08,Credit Card,Completed
S01298,20230318,R11,T05,CH06,Third,2,73.95,5.0,7.39,140.51,Debit Card,Completed
S01299,20240416,R05,T10,CH01,Second,3,69.8,5.0,10.47,198.93,Instapay,Completed
S01300,20240616,R08,T09,CH04,Third,1,34.44,0.0,0.0,34.44,Cash,Completed
S01301,20230120,R10,T07,CH02,Second,3,122.69,10.0,36.81,331.26,Credit Card,Completed
S01302,20241118,R05,T10,CH03,Third,1,32.98,0.0,0.0,32.98,Credit Card,Completed
S01303,20230203,R07,T10,CH05,second,2,63.9,0.0,0.0,127.8,Cash,Completed
S01304,20240127,R03,T09,CH02,Second,1,94.98,0.0,0.0,94.98,Debit Card,Completed
S01305,20240618,R01,T05,CH03,Third,1,53.88,10.0,5.39,48.49,Cash,Completed
S01306,20240925,R02,T08,CH05,Third,2,44.84,0.0,0.0,0.0,Cash,Cancelled
S01307,20240621,R07,T10,CH01,Second,3,65.46,0.0,0.0,196.38,Credit Card,Completed
S01308,20240810,R05,T09,CH02,Second,1,70.72,0.0,0.0,70.72,Credit Card,Completed
S01309,20230831,R08,T08,CH03,Third,2,36.04,0.0,0.0,72.08,Cash,Completed
S01310,20240817,R10,T07,CH01,Third,1,61.71,0.0,0.0,61.71,Instapay,Completed
S01311,20230225,R12,T07,CH02,Third,1,83.1,5.0,4.16,78.94,Debit Card, Completed 
S01312,20241015,R09,T06,CH02,Second,1,122.23,20.0,24.45,97.78,Debit Card,Completed
S01313,20240131,R10,T05,CH02,Third,1,60.05,0.0,0.0,60.05,Wallet,Completed
S01314,20240819,R05,T10,CH03,Third,2,32.33,0.0,0.0,64.66,Credit Card,Completed
S01315,20231202,R02,T07,CH03,Third,1,68.62,0.0,0.0,68.62,Credit Card,Completed
S01316,20240423,R11,T04,CH02,Second,2,217.21,20.0,86.88,347.54,Instapay,Completed
S01317,20240117,R06,T08,CH02,Second,1,67.09,5.0,3.35,63.74,Instapay,Completed
S01318,20240703,R02,T07,CH01,Third,1,68.81,10.0,6.88,61.93,Instapay,Completed
S01319,20230227,R05,T08,CH05,Second,2,69.45,0.0,0.0,138.9,Cash,Completed
S01320,20230209,R02,T03,CH03,Second,2,192.01,0.0,0.0,384.02,Credit Card,Completed
S01321,20230712,R14,T08,CH04,Third,1,32.61,10.0,3.26,29.35,Cash,Completed
S01322,20230508,R03,T07,CH02,Third,2,74.78,10.0,14.96,134.6,Wallet,Completed
S01323,20240926,R14,T09,CH02,Second,2,66.24,10.0,13.25,119.23,Wallet,Completed
S01324,20230625,R11,T03,CH04,Second,4,212.26,0.0,0.0,0.0,Cash,Cancelled
S01325,20241216,R01,T04,CH02,First,1,287.21,0.0,0.0,287.21,Instapay,Completed
S01326,20230830,R07,T10,CH01,Second,2,64.4,10.0,12.88,115.92,Debit Card,Completed
S01327,20230528,R10,T10,CH03,Third,1,41.54,5.0,2.08,39.46,Credit Card,Completed
S01328,20240804,R02,T07,CH03,Third,1,64.96,0.0,0.0,64.96,Credit Card,Completed
S01329,20240507,R01,T03,CH04,Second,4,153.8,5.0,30.76,584.44,Cash,Completed
S01330,20231231,R07,T10,CH02,Second,2,64.6,10.0,12.92,116.28,Instapay,Completed
S01331,20240206,R09,T06,CH02,Third,2,57.23,,5.72,108.74,Wallet,Completed
S01332,20240625,R10,T06,CH03,Second,1,124.29,0.0,0.0,124.29,Credit Card,Completed
S01333,20230702,R07,T08,CH04,Second,1,67.23,,6.72,60.51,Cash,Completed
S01334,20241229,R13,T10,CH05,Second,4,69.4,20.0,55.52,222.08,Cash,Completed
S01335,20241216,R02,T05,CH04,Third,2,69.55,20.0,27.82,111.28,,Completed
S01336,20240429,R07,T09,CH03,Third,2,34.78,10.0,6.96,62.6,Credit Card,Completed
S01337,20230611,R13,T10,CH03,Second,1,67.78,5.0,3.39,64.39,Credit Card,Completed
S01338,20240526,R13,T09,CH02,Third,3,32.77,0.0,0.0,98.31,Instapay,Completed
S01339,20230219,R12,T07,CH04,Third,1,77.99,5.0,3.9,74.09,,Completed
S01340,20230120,R13,T10,CH01,Third,2,33.28,0.0,0.0,66.56,Instapay,Completed
S01341,20230718,R14,T08,CH02,Third,4,33.91,0.0,0.0,135.64,Debit Card,Completed
S01342,20231208,R02,T04,CH02,Second,3,193.15,0.0,0.0,579.45,Wallet,Completed
S01343,20240923,R01,T08,CH01,Second,3,72.86,0.0,0.0,218.58,Credit Card,Completed
S01344,20240701,R02,T06,CH03,Third,4,65.4,0.0,0.0,261.6,Cash,Completed
S01345,20240709,R11,T03,CH03,Second,1,219.48,20.0,43.9,175.58,Cash,Completed
S01346,20231110,R11,T05,CH03,Third,3,73.74,0.0,0.0,221.22,Cash,Completed
S01347,20230905,R03,T05,CH06,Third,3,73.16,0.0,0.0,219.48,Debit Card,Completed
S01348,20230926,R12,T03,CH01,Second,2,225.68,0.0,0.0,451.36,Instapay,Completed
S01349,20241224,R01,T03,CH02,First,1,280.27,5.0,14.01,266.26,Instapay,Completed
S01350,20230126,R03,T06,CH01,third,1,73.05,0.0,0.0,73.05,Instapay,Completed
S01351,20240922,R02,T03,CH02,Second,1,188.39,0.0,0.0,188.39,Instapay,Completed
S01352,20240225,R01,T01,CH05,Second,1,208.61,15.0,31.29,177.32,Cash,Completed
S01353,20231121,R11,T04,CH06,First,3,356.87,0.0,0.0,1070.61,Debit Card,Completed
S01354,20240630,R05,T09,CH03,Third,1,33.97,5.0,1.7,32.27,Credit Card,Completed
S01355,20231224,R13,T09,CH03,Second,1,70.03,5.0,3.5,66.53,Cash,Completed
S01356,20240927,R01,T03,CH03,Second,2,154.9,5.0,15.49,294.31,Cash,Completed
S01357,20241019,R02,T05,CH03,Second,1,138.07,20.0,27.61,110.46,Credit Card,Completed
S01358,20231106,R11,T04,CH04,Second,1,211.64,5.0,10.58,201.06,Cash,Completed
S01359,20230728,R08,T06,CH02,Third,2,53.51,10.0,10.7,96.32,Credit Card,Completed
S01360,20240307,R07,T09,CH03,Third,3,32.11,20.0,19.27,0.0,Credit Card,Cancelled
S01361,20241029,R08,T09,CH02,Second,2,70.0,15.0,21.0,119.0,Instapay,Completed
S01362,20230619,R03,T10,CH02,third,2,47.09,5.0,4.71,89.47,Credit Card,Completed
S01363,20240403,R11,T06,CH03,Third,1,77.1,0.0,0.0,77.1,Credit Card,Completed
S01364,20240411,R01,T06,CH05,Second,4,109.73,,0.0,438.92,Cash,Completed
S01365,20240704,R11,T04,CH03,First,2,381.83,0.0,0.0,763.66,Cash,Completed
S01366,20230412,R07,T10,CH06,Third,1,34.14,0.0,0.0,34.14,Debit Card,Completed
S01367,20240623,R02,T08,CH03,Second,2,87.65,10.0,17.53,157.77,,Completed
S01368,20241026,R12,T05,CH03,First,1,271.93,0.0,0.0,271.93,Credit Card,Completed
S01369,20230526,R05,T08,CH03,Third,1,33.17,5.0,1.66,31.51,Cash,Completed
S01370,20230707,R01,T08,CH06,Second,1,70.15,20.0,14.03,0.0,Debit Card,Cancelled
S01371,20241214,R11,T06,CH06,Second,3,142.83,0.0,0.0,428.49,Debit Card,Completed
S01372,20230527,R01,T03,CH03,First,1,271.07,0.0,0.0,271.07,Cash,Completed
S01373,20240912,R11,T06,CH03,Second,3,146.44,0.0,0.0,439.32,Credit Card,Completed
S01374,20231227,R12,T03,CH03,Second,1,239.91,0.0,0.0,239.91,Credit Card,Completed
S01375,20230712,R11,T04,CH05,Second,2,205.5,20.0,82.2,328.8,Cash,Completed
S01376,20240925,R12,T06,CH03,Second,3,160.92,0.0,0.0,482.76,Credit Card,Completed
S01377,20231127,R08,T08,CH01,Third,4,36.99,0.0,0.0,147.96,Credit Card,Completed
S01378,20240110,R07,T08,CH03,Third,1,33.69,10.0,3.37,30.32,Credit Card,Completed
S01379,20230916,R08,T09,CH01,Second,3,68.77,5.0,10.32,195.99,Credit Card,Completed
S01380,20240308,R03,T09,CH01,Third,3,47.35,5.0,7.1,134.95,Debit Card,Completed
S01381,20230512,R12,T07,CH03,third,1,75.69,10.0,7.57,68.12,Cash,Completed
S01382,20231012,R02,T04,CH04,First,1,361.37,15.0,54.21,307.16,Cash,Completed
S01383,20241212,R03,T09,CH01,Second,1,98.17,,0.0,98.17,Instapay,Completed
S01384,20230718,R02,T09,CH03,Second,3,86.99,,13.05,247.92,Cash,Completed
S01385,20240505,R12,T03,CH02,Second,2,233.57,10.0,46.71,420.43,Credit Card,Completed
S01386,20230823,R13,T08,CH03,Third,1,33.83,0.0,0.0,33.83,Credit Card,Completed
S01387,20240726,R03,T10,CH01,Third,1,46.22,0.0,0.0,46.22,Debit Card,Completed
S01388,20230411,R13,T10,CH03,Third,2,33.77,0.0,0.0,67.54,Cash,Completed
S01389,20241213,R01,T08,CH01,Third,1,33.9,0.0,0.0,33.9,Instapay,Completed
S01390,20231203,R11,T05,CH04,Third,1,77.14,0.0,0.0,77.14,Cash,Completed
S01391,20230706,R09,T08,CH05,Second,2,74.03,0.0,0.0,148.06,Cash,Completed
S01392,20230220,R01,T05,CH03,Second,2,105.15,10.0,21.03,189.27,Cash,Completed
S01393,20230517,R04,T10,CH03,Third,3,35.8,20.0,21.48,85.92,Credit Card,Completed
S01394,20240113,R11,T05,CH03,Second,3,145.35,0.0,0.0,436.05,Cash,Completed
S01395,20230830,R03,T10,CH06,Third,2,45.68,0.0,0.0,91.36,Debit Card,Completed
S01396,20240825,R06,T08,CH03,Third,2,33.95,5.0,3.4,64.5,Cash,Completed
S01397,20231114,R05,T10,CH01,Third,1,33.71,5.0,1.69,0.0,Credit Card,Cancelled
S01398,20230713,R07,T10,CH01,Third,1,34.46,5.0,1.72,32.74,Instapay,Completed
S01399,20240329,R02,T05,CH03,Third,2,69.5,0.0,0.0,139.0,Credit Card,Completed
S01400,20240616,R02,T06,CH04,Second,1,138.59,0.0,0.0,138.59,Cash,Completed
S01401,20230515,R01,T06,CH03,Third,1,57.82,10.0,5.78,52.04,Cash,Completed
S01402,20230515,R08,T09,CH03,Third,1,36.62,5.0,1.83,34.79,Cash,Completed
S01403,20230123,R01,T09,CH03,Third,1,34.55,0.0,0.0,34.55,Credit Card,Completed
S01404,20240706,R03,T06,CH03,Second,1,144.98,0.0,0.0,144.98,Credit Card,Completed
S01405,20240511,R01,T05,CH02,Second,4,107.42,5.0,21.48,408.2,Instapay,Completed
S01406,20231216,R01,T01,CH06,Second,1,191.95,0.0,0.0,191.95,Credit Card,Completed
S01407,20240903,R03,T05,CH06,First,2,250.78,10.0,50.16,451.4,Debit Card,Completed
S01408,20240812,R02,T04,CH02,Second,2,189.71,0.0,0.0,379.42,Wallet,Completed
S01409,20240301,R09,T06,CH06,Third,1,61.69,5.0,3.08,58.61,Credit Card,Completed
S01410,20240923,R11,T05,CH01,Third,2,70.78,5.0,7.08,134.48,,Completed
S01411,20230616,R07,T10,CH03,Third,3,34.6,0.0,0.0,103.8,,Completed
S01412,20230325,R09,T05,CH01,Second,1,118.02,10.0,11.8,106.22,Debit Card,Completed
S01413,20230724,R01,T09,CH01,Third,2,36.58,10.0,7.32,65.84,Instapay,Completed
S01414,20230207,R08,T09,CH04,Third,1,36.3,0.0,0.0,36.3,Cash,Completed
S01415,20240120,R04,T09,CH03,Second,1,67.33,5.0,3.37,63.96,Credit Card,Completed
S01416,20241119,R11,T03,CH03,Second,3,204.5,0.0,0.0,613.5,Cash,Completed
S01417,20230125,R08,T05,CH06,Third,1,53.69,0.0,0.0,53.69,Debit Card,Completed
S01418,20230403,R10,T10,CH02,Third,2,39.71,0.0,0.0,79.42,Debit Card,Completed
S01419,20231202,R13,T10,CH03,Second,1,70.43,5.0,3.52,66.91,,Completed
S01420,20241116,R02,T08,CH05,Second,3,84.67,5.0,12.7,241.31,Cash,Completed
S01421,20230818,R15,T08,CH02,Second,1,75.62,0.0,0.0,75.62,Wallet,Completed
S01422,20240105,R09,T08,CH03,Second,2,79.01,0.0,0.0,158.02,Credit Card,Completed
S01423,20230127,R03,T10,CH03,Third,1,48.35,5.0,2.42,45.93,Credit Card,Completed
S01424,20230428,R01,T04,CH01,First,1,270.28,10.0,27.03,243.25,Credit Card,Completed
S01425,20241223,R14,T09,CH02,Third,2,34.5,0.0,0.0,69.0,Instapay,Completed
S01426,20241210,R01,T02,CH04,Second,1,208.54,0.0,0.0,208.54,Cash,Completed
S01427,20230104,R05,T08,CH03,Second,1,64.56,0.0,0.0,64.56,Credit Card,Completed
S01428,20241201,R08,T09,CH03,Third,2,35.58,5.0,3.56,0.0,Cash,Cancelled
S01429,20240418,R10,T05,CH05,Third,1,65.14,20.0,13.03,52.11,Cash,Completed
S01430,20240923,R13,T08,CH01,Third,1,33.28,0.0,0.0,33.28,Instapay,Completed
S01431,20231204,R10,T05,CH03,Third,1,59.66,0.0,0.0,59.66,Credit Card,Completed
S01432,20240111,R01,T02,CH06,Second,2,201.49,0.0,0.0,402.98,Credit Card,Completed
S01433,20231225,R13,T10,CH04,Second,2,68.13,10.0,13.63,122.63,Cash,Completed
S01434,20240514,R11,T03,CH06,Second,2,205.19,15.0,61.56,348.82,Debit Card,Completed
S01435,20230419,R09,T09,CH02,Third,2,39.01,5.0,3.9,0.0,Wallet,Cancelled
S01436,20230119,R05,T08,CH03,Third,1,35.13,0.0,0.0,0.0,Credit Card,Cancelled
S01437,20230814,R15,T08,CH03,Second,3,69.65,0.0,0.0,208.95,Cash,Completed
S01438,20240614,R15,T08,CH03,third,3,36.04,0.0,0.0,108.12,Credit Card,Completed
S01439,20230613,R14,T09,CH02,Second,1,66.37,,3.32,63.05,Debit Card,Completed
S01440,20240520,R07,T10,CH04,Third,3,33.54,0.0,0.0,100.62,Cash,Completed
S01441,20241213,R02,T04,CH06,Second,1,198.53,15.0,29.78,168.75,Debit Card,Completed
S01442,20230309,R01,T04,CH03,Second,2,166.9,15.0,50.07,283.73,Cash,Completed
S01443,20240519,R09,T09,CH04,Third,4,36.82,5.0,7.36,139.92,Cash,Completed
S01444,20231125,R01,T06,CH02,Third,1,57.25,15.0,8.59,48.66,Credit Card,Completed
S01445,20240923,R09,T05,CH04,first,3,186.13,0.0,0.0,558.39,Cash,Completed
S01446,20230524,R02,T04,CH02,Second,1,193.88,5.0,9.69,184.19,,Completed
S01447,20240605,R05,T10,CH05,Second,3,66.36,0.0,0.0,199.08,Cash,Completed
S01448,20240830,R06,T10,CH02,Third,2,33.81,5.0,3.38,64.24,Debit Card,Completed
S01449,20241125,R15,T10,CH05,Third,1,38.07,0.0,0.0,38.07,Cash,Completed
S01450,20240529,R02,T03,CH03,Second,1,207.32,0.0,0.0,207.32,Cash,Completed
S01451,20231230,R15,T10,CH01,third,4,37.99,15.0,22.79,129.17,Debit Card,Completed
S01452,20240329,R09,T06,CH03,First,4,204.27,0.0,0.0,817.08,Cash,Completed
S01453,20240923,R03,T10,CH02,Third,2,47.44,20.0,18.98,75.9,Instapay,Completed
S01454,20240218,R15,T08,CH02,Third,1,38.06,0.0,0.0,38.06,Wallet,Completed
