sale_id,date_id,project_id,unit_type_id,customer_id,channel_id,area_sqm,price_per_sqm,contract_value,down_payment,remaining_balance,down_payment_pct,payment_plan,is_off_plan,commission_pct,commission_amount,contract_status
SL00173,20240111,PJ06,UT01,CUS0045,CH01,45.5,44260,2014000.0,604000.0,1410000.0,30.0,5-Year Installment,False,0.0,0.0,Signed
SL00174,20230628,PJ08,UT08,CUS0069,CH03,87.7,83454,7319000.0,1830000.0,5489000.0,25.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL00175,20240424,PJ02,UT02,CUS0092,CH01,80.5,32901,2649000.0,265000.0,2384000.0,10.0,Off-Plan 10-Year,True,0.0,0.0,signed
SL00176,20230517,PJ07,UT01,CUS0146,CH04,41.1,42996,1767000.0,265000.0,0.0,15.0,Off-Plan 10-Year,True,0.0,0.0,Under Review
SL00177,20240530,PJ01,UT05,CUS0179,CH03,232.7,42014,9777000.0,2444000.0,0.0,25.0,Off-Plan 8-Year,True,0.0,0.0,Under Review
SL00178,20231022,PJ02,UT02,CUS0018,CH02,73.8,28698,2118000.0,212000.0,0.0,,Off-Plan 8-Year,True,0.025,53000.0,Under Review
SL00179,20241124,PJ02,UT05,CUS0113,CH02,274.7,37973,10431000.0,10431000.0,0.0,100.0,Cash,False,0.033,344200.0,Signed
SL00180,20230419,PJ09,UT08,CUS0053,CH01,74.0,73221,5418000.0,1084000.0,4334000.0,20.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL00181,20230919,PJ03,UT04,CUS0180,CH01,231.6,30113,6974000.0,6974000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL00182,20230331,PJ06,UT05,CUS0024,CH03,216.3,44035,9525000.0,9525000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL00183,20241116,PJ08,UT08,CUS0124,CH01,57.9,97664,5655000.0,1414000.0,4241000.0,25.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL00184,20241015,PJ01,UT03,CUS0093,CH01,124.1,34841,4324000.0,1081000.0,3243000.0,25.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL00185,20230721,PJ01,UT04,CUS0043,CH03,201.5,26456,5331000.0,1066000.0,4265000.0,20.0,Off-Plan 8-Year,True,,0.0,Signed
SL00186,20240506,PJ06,UT02,CUS0168,CH02,72.9,43688,3185000.0,318000.0,2867000.0,10.0,Off-Plan 10-Year,True,0.022,70100.0,Signed
SL00187,20240831,PJ06,UT03,CUS0094,CH01,122.4,39878,4881000.0,4881000.0,0.0,100.0,Cash,False,0.0,0.0,Under Review
SL00188,20240215,PJ02,UT07,CUS0126,CH01,322.5,23262,7502000.0,1125000.0,6377000.0,15.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL00189,20240125,PJ06,UT05,CUS0005,CH02,315.2,52923,16681000.0,3336000.0,13345000.0,20.0,Off-Plan 10-Year,True,0.04,667200.0,Signed
SL00190,20230709,PJ04,UT05,CUS0079,CH02,353.6,40924,14471000.0,2171000.0,12300000.0,15.0,Off-Plan 10-Year,True,0.024,347300.0,Signed
SL00191,20230317,PJ04,UT06,CUS0062,CH01,290.3,27383,7949000.0,795000.0,7154000.0,10.0,5-Year Installment,False,0.0,0.0,Signed
SL00192,20241029,PJ08,UT08,CUS0035,CH01,56.6,92373,5228000.0,1568000.0,3660000.0,30.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL00193,20241031,PJ03,UT03,CUS0044,CH02,124.9,33581,4194000.0,4194000.0,0.0,100.0,Cash,False,0.027,113200.0,Signed
SL00194,20240415,PJ04,UT04,CUS0031,CH02,189.2,35701,6755000.0,1689000.0,5066000.0,25.0,Off-Plan 8-Year,True,0.035,236400.0,Signed
SL00195,20230918,PJ04,UT06,CUS0053,CH01,286.1,28691,8208000.0,8208000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL00196,20230925,PJ01,UT03,CUS0015,CH02,118.1,29368,3468000.0,1040000.0,2428000.0,30.0,Off-Plan 8-Year,True,0.032,111000.0,Signed
SL00197,20240627,PJ04,UT04,CUS0035,CH02,204.8,36874,7552000.0,755000.0,6797000.0,10.0,5-Year Installment,False,0.034,256800.0,signed
SL00198,20241029,PJ01,UT03,CUS0083,CH05,121.5,34925,4243000.0,4243000.0,0.0,100.0,Cash,False,0.01,42400.0,Signed
SL00199,20241022,PJ03,UT05,CUS0094,CH04,371.6,46651,17336000.0,4334000.0,13002000.0,25.0,5-Year Installment,False,0.0,0.0,Signed
SL00200,20240805,PJ06,UT05,CUS0033,CH01,228.7,48905,11185000.0,1678000.0,9507000.0,15.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL00201,20240422,PJ04,UT05,CUS0173,CH05,305.7,50607,15471000.0,15471000.0,0.0,100.0,Cash,False,0.013,201100.0,Signed
SL00202,20230310,PJ06,UT03,CUS0074,CH02,162.7,34993,5693000.0,1423000.0,4270000.0,25.0,Off-Plan 10-Year,True,0.038,216300.0,Signed
SL00203,20230507,PJ07,UT01,CUS0132,CH01,64.4,40165,2587000.0,647000.0,0.0,25.0,Off-Plan 8-Year,True,,0.0,Under Review
SL00204,20241030,PJ06,UT01,CUS0177,CH02,54.0,44487,2402000.0,240000.0,2162000.0,10.0,5-Year Installment,False,0.027,64900.0,Signed
SL00205,20240326,PJ08,UT08,CUS0166,CH01,89.7,97373,8734000.0,1310000.0,7424000.0,15.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL00206,20230108,PJ05,UT05,CUS0015,CH01,240.8,39966,9624000.0,962000.0,8662000.0,10.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL00207,20230323,PJ04,UT04,CUS0041,CH01,183.0,32754,5994000.0,899000.0,5095000.0,15.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL00208,20240508,PJ06,UT03,CUS0058,CH03,161.0,41601,6698000.0,2009000.0,4689000.0,30.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL00209,20230105,PJ02,UT03,CUS0002,CH02,153.2,24884,3812000.0,3812000.0,0.0,100.0,Cash,False,0.021,80100.0,Signed
SL00210,20230507,PJ02,UT07,CUS0139,CH05,335.1,19211,6438000.0,1931000.0,4507000.0,30.0,5-Year Installment,False,0.011,70800.0,Signed
SL00211,20240210,PJ03,UT05,CUS0155,CH05,279.5,45119,12611000.0,1261000.0,11350000.0,,5-Year Installment,False,0.011,138700.0,Signed
SL00212,20240530,PJ06,UT03,CUS0100,CH02,146.2,41291,6037000.0,6037000.0,0.0,100.0,Cash,False,0.038,229400.0,Signed
SL00213,20240430,PJ02,UT07,CUS0170,CH01,388.6,24249,9423000.0,2356000.0,7067000.0,25.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL00214,20230626,PJ01,UT05,CUS0044,CH05,219.8,34726,7633000.0,763000.0,6870000.0,10.0,Off-Plan 10-Year,True,0.011,84000.0,Signed
SL00215,20240616,PJ01,UT03,CUS0032,CH03,160.5,33754,5418000.0,1084000.0,0.0,20.0,Off-Plan 8-Year,True,0.0,0.0,Under Review
SL00216,20230706,PJ07,UT01,CUS0077,CH01,55.7,42506,2368000.0,710000.0,1658000.0,30.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL00217,20230907,PJ06,UT05,CUS0169,CH01,202.0,43837,8855000.0,886000.0,7969000.0,10.0,5-Year Installment,False,0.0,0.0,Signed
SL00218,20240712,PJ06,UT05,CUS0080,CH04,349.1,50914,17774000.0,2666000.0,15108000.0,15.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL00219,20240428,PJ10,UT08,CUS0037,CH05,65.4,92290,6036000.0,905000.0,5131000.0,15.0,5-Year Installment,False,0.013,78500.0,signed
SL00220,20240925,PJ10,UT08,CUS0163,CH03,54.9,89702,4925000.0,739000.0,4186000.0,15.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL00221,20240504,PJ01,UT04,CUS0084,CH02,197.6,31850,6294000.0,1259000.0,5035000.0,20.0,Off-Plan 8-Year,True,0.022,138500.0,Signed
SL00222,20240227,PJ02,UT07,CUS0017,CH04,509.1,24744,12597000.0,3149000.0,9448000.0,25.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL00223,20230317,PJ06,UT03,CUS0142,CH02,158.7,34375,5455000.0,818000.0,4637000.0,15.0,Off-Plan 8-Year,True,0.04,218200.0,Signed
SL00224,20231009,PJ01,UT03,CUS0101,CH05,115.8,27404,3173000.0,317000.0,2856000.0,10.0,Off-Plan 8-Year,True,0.007,22200.0,Signed
SL00225,20230726,PJ03,UT03,CUS0080,CH01,145.4,28763,4182000.0,627000.0,3555000.0,15.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL00226,20230711,PJ04,UT06,CUS0175,CH02,247.1,27149,6709000.0,1342000.0,5367000.0,,5-Year Installment,False,0.021,140900.0,Signed
SL00227,20241216,PJ06,UT04,CUS0138,CH02,210.4,37378,7864000.0,1180000.0,6684000.0,15.0,Off-Plan 10-Year,True,0.033,259500.0,Signed
SL00228,20231027,PJ04,UT05,CUS0007,CH05,222.1,39605,8796000.0,2639000.0,6157000.0,30.0,5-Year Installment,False,0.007,61600.0,Signed
SL00229,20241025,PJ07,UT01,CUS0003,CH01,55.0,48882,2689000.0,2689000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL00230,20240414,PJ01,UT07,CUS0031,CH01,409.2,25628,10487000.0,1573000.0,8914000.0,15.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL00231,20240816,PJ03,UT02,CUS0048,CH05,77.2,37712,2911000.0,873000.0,0.0,30.0,Off-Plan 10-Year,True,0.011,32000.0,Under Review
SL00232,20240103,PJ06,UT01,CUS0096,CH02,42.7,48188,2058000.0,206000.0,1852000.0,10.0,Off-Plan 10-Year,True,0.036,74100.0,signed
SL00233,20240304,PJ06,UT05,CUS0010,CH04,225.8,50715,11451000.0,2290000.0,9161000.0,20.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL00234,20231227,PJ06,UT02,CUS0157,CH02,81.6,34775,2838000.0,284000.0,2554000.0,10.0,5-Year Installment,False,0.032,90800.0,Signed
SL00235,20230602,PJ05,UT04,CUS0012,CH01,226.0,28727,6492000.0,1298000.0,5194000.0,20.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL00236,20240624,PJ03,UT03,CUS0140,CH01,127.6,33689,4299000.0,4299000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL00237,20230806,PJ07,UT01,CUS0093,CH01,59.3,41187,2442000.0,244000.0,2198000.0,10.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL00238,20230120,PJ05,UT05,CUS0116,CH04,372.9,41565,15500000.0,2325000.0,13175000.0,15.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL00239,20240425,PJ02,UT02,CUS0103,CH01,94.3,33892,3196000.0,959000.0,0.0,30.0,5-Year Installment,False,,0.0,Under Review
SL00240,20230519,PJ06,UT05,CUS0081,CH05,268.9,44358,11928000.0,2982000.0,8946000.0,25.0,Off-Plan 8-Year,True,0.008,95400.0,Signed
SL00241,20241126,PJ02,UT07,CUS0082,CH01,576.5,23348,13460000.0,4038000.0,9422000.0,30.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL00242,20241204,PJ01,UT03,CUS0174,CH04,129.9,32357,4203000.0,1261000.0,2942000.0,30.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL00243,20241110,PJ09,UT08,CUS0079,CH02,55.6,83444,4639000.0,696000.0,3943000.0,15.0,Off-Plan 10-Year,True,0.039,180900.0,Signed
SL00244,20231011,PJ06,UT05,CUS0049,CH03,316.7,40758,12908000.0,2582000.0,10326000.0,20.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL00245,20230113,PJ06,UT01,CUS0115,CH01,48.3,39298,1898000.0,569000.0,1329000.0,30.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL00246,20241118,PJ01,UT02,CUS0146,CH03,97.1,34718,3371000.0,674000.0,2697000.0,20.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL00247,20231118,PJ10,UT08,CUS0168,CH03,61.2,76581,4687000.0,469000.0,4218000.0,10.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL00248,20241212,PJ01,UT06,CUS0108,CH03,280.2,27976,7839000.0,1960000.0,5879000.0,25.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL00249,20241210,PJ01,UT06,CUS0026,CH03,350.0,29716,10401000.0,2080000.0,8321000.0,20.0,5-Year Installment,False,0.0,0.0,Signed
SL00250,20240928,PJ01,UT07,CUS0047,CH01,557.5,26736,14905000.0,14905000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL00251,20230816,PJ02,UT02,CUS0019,CH02,74.9,28581,2141000.0,214000.0,1927000.0,10.0,5-Year Installment,False,0.026,55700.0,Signed
SL00252,20231021,PJ01,UT02,CUS0145,CH02,86.1,32232,2775000.0,416000.0,2359000.0,15.0,Off-Plan 10-Year,True,0.038,105400.0,Signed
SL00253,20240927,PJ01,UT02,CUS0171,CH02,73.8,35838,2645000.0,529000.0,2116000.0,,Off-Plan 10-Year,True,0.03,79400.0,Signed
SL00254,20230901,PJ08,UT08,CUS0064,CH03,56.5,78882,4457000.0,891000.0,3566000.0,20.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL00255,20230514,PJ04,UT05,CUS0023,CH02,278.7,40863,11389000.0,3417000.0,7972000.0,30.0,Off-Plan 10-Year,True,0.026,296100.0,Signed
SL00256,20240217,PJ02,UT04,CUS0153,CH01,236.1,29474,6959000.0,1740000.0,5219000.0,25.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL00257,20241123,PJ02,UT02,CUS0157,CH01,79.7,31985,2549000.0,510000.0,2039000.0,,Off-Plan 8-Year,True,0.0,0.0,Signed
SL00258,20240603,PJ05,UT03,CUS0069,CH01,166.1,37246,6187000.0,1547000.0,0.0,25.0,Off-Plan 8-Year,True,0.0,0.0,Under Review
SL00259,20240228,PJ02,UT07,CUS0118,CH01,519.9,24620,12800000.0,3200000.0,9600000.0,25.0,5-Year Installment,False,0.0,0.0,Signed
SL00260,20230320,PJ07,UT01,CUS0076,CH05,53.0,41130,2180000.0,436000.0,1744000.0,20.0,Off-Plan 8-Year,True,0.012,26200.0,Signed
SL00261,20240401,PJ02,UT05,CUS0166,CH03,202.8,39974,8107000.0,1621000.0,6486000.0,20.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL00262,20241226,PJ04,UT05,CUS0089,CH04,306.3,48582,14881000.0,2976000.0,11905000.0,20.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL00263,20230421,PJ01,UT06,CUS0164,CH02,359.7,25345,9117000.0,1368000.0,7749000.0,15.0,Off-Plan 10-Year,True,0.029,264400.0,Signed
SL00264,20240116,PJ04,UT07,CUS0010,CH01,386.3,28985,11197000.0,11197000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL00265,20241015,PJ07,UT01,CUS0037,CH01,61.1,50232,3069000.0,767000.0,2302000.0,25.0,Off-Plan 10-Year,True,,0.0,Signed
SL00266,20240708,PJ02,UT03,CUS0039,CH02,124.3,31080,3863000.0,3863000.0,0.0,100.0,Cash,False,0.034,131300.0,Signed
SL00267,20240603,PJ03,UT05,CUS0088,CH02,267.0,44390,11852000.0,3556000.0,0.0,30.0,Off-Plan 10-Year,True,0.036,426700.0,Under Review
SL00268,20240608,PJ06,UT05,CUS0101,CH02,247.0,50472,12467000.0,1247000.0,0.0,10.0,5-Year Installment,False,0.036,448800.0,Under Review
SL00269,20231003,PJ04,UT04,CUS0091,CH02,221.6,32294,7156000.0,716000.0,6440000.0,10.0,5-Year Installment,False,0.027,193200.0,Signed
SL00270,20230815,PJ05,UT03,CUS0016,CH02,143.5,31864,4572000.0,1372000.0,3200000.0,30.0,5-Year Installment,False,0.023,105200.0,Signed
SL00271,20240826,PJ06,UT04,CUS0066,CH01,204.3,36861,7531000.0,753000.0,6778000.0,10.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL00272,20240826,PJ04,UT05,CUS0002,CH02,344.6,46562,16045000.0,4011000.0,12034000.0,25.0,Off-Plan 8-Year,True,0.031,497400.0,Signed
SL00273,20241008,PJ06,UT02,CUS0045,CH02,87.6,43754,3833000.0,767000.0,3066000.0,20.0,5-Year Installment,False,0.022,84300.0,Signed
SL00274,20241109,PJ09,UT08,CUS0146,CH03,78.6,83366,6553000.0,655000.0,5898000.0,10.0,5-Year Installment,False,0.0,0.0,Signed
SL00275,20240110,PJ02,UT03,CUS0110,CH02,146.9,32148,4723000.0,1417000.0,3306000.0,30.0,Off-Plan 10-Year,True,0.035,165300.0,Signed
SL00276,20240102,PJ06,UT03,CUS0063,CH04,118.3,40038,4736000.0,474000.0,4262000.0,10.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL00277,20240818,PJ07,UT01,CUS0179,CH04,51.1,50886,2600000.0,2600000.0,0.0,,Cash,False,0.0,0.0,Under Review
SL00278,20240428,PJ06,UT05,CUS0034,CH01,361.3,52524,18977000.0,2847000.0,16130000.0,15.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL00279,20240607,PJ03,UT05,CUS0017,CH01,331.8,44019,14606000.0,14606000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL00280,20240816,PJ03,UT02,CUS0065,CH03,92.5,36422,3369000.0,3369000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL00281,20241024,PJ05,UT04,CUS0162,CH01,196.8,34407,6771000.0,677000.0,6094000.0,10.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL00282,20230917,PJ06,UT01,CUS0071,CH04,55.3,37194,2057000.0,617000.0,1440000.0,30.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL00283,20231014,PJ02,UT05,CUS0030,CH04,309.3,33352,10316000.0,1032000.0,9284000.0,10.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL00284,20230317,PJ05,UT05,CUS0123,CH02,245.8,39859,9797000.0,2449000.0,7348000.0,25.0,Off-Plan 10-Year,True,0.033,323300.0,Signed
SL00285,20240305,PJ07,UT01,CUS0025,CH03,60.1,48434,2911000.0,2911000.0,0.0,100.0,Cash,False,0.0,0.0,signed
SL00286,20230130,PJ05,UT03,CUS0017,CH01,166.4,31282,5205000.0,5205000.0,0.0,100.0,Cash,False,,0.0,Signed
SL00287,20231212,PJ02,UT03,CUS0096,CH02,134.3,26090,3504000.0,701000.0,2803000.0,20.0,Off-Plan 10-Year,True,0.024,84100.0,Signed
SL00288,20240205,PJ01,UT05,CUS0070,CH03,296.8,44366,13168000.0,3292000.0,9876000.0,25.0,Off-Plan 8-Year,True,,0.0,Signed
SL00289,20230810,PJ05,UT03,CUS0170,CH01,158.9,30538,4852000.0,1456000.0,3396000.0,30.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL00290,20240314,PJ07,UT01,CUS0082,CH02,64.9,47475,3081000.0,616000.0,2465000.0,20.0,5-Year Installment,False,,120200.0,Signed
SL00291,20230125,PJ03,UT05,CUS0090,CH02,292.9,37616,11018000.0,2754000.0,8264000.0,25.0,Off-Plan 10-Year,True,0.035,385600.0,Signed
SL00292,20230131,PJ04,UT04,CUS0059,CH03,208.8,30959,6464000.0,1939000.0,4525000.0,30.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL00293,20240905,PJ02,UT07,CUS0136,CH02,485.7,22711,11031000.0,2206000.0,8825000.0,20.0,Off-Plan 8-Year,True,,419200.0,Signed
SL00294,20231004,PJ06,UT05,CUS0131,CH01,367.8,44964,16538000.0,4961000.0,11577000.0,30.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL00295,20230411,PJ07,UT01,CUS0067,CH01,40.9,40873,1672000.0,502000.0,1170000.0,30.0,5-Year Installment,False,0.0,0.0,signed
SL00296,20240119,PJ04,UT07,CUS0119,CH03,556.0,28870,16052000.0,1605000.0,14447000.0,10.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL00297,20240729,PJ08,UT08,CUS0031,CH04,85.3,98497,8402000.0,2100000.0,6302000.0,25.0,Off-Plan 8-Year,True,0.0,0.0,signed
SL00298,20230619,PJ08,UT08,CUS0112,CH03,54.0,82785,4470000.0,670000.0,3800000.0,15.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL00299,20240407,PJ08,UT08,CUS0096,CH04,82.9,94913,7868000.0,1180000.0,6688000.0,15.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL00300,20230311,PJ06,UT05,CUS0092,CH02,299.0,44131,13195000.0,2639000.0,10556000.0,20.0,Off-Plan 10-Year,True,0.025,329900.0,Signed
SL00301,20230212,PJ10,UT08,CUS0134,CH05,54.2,73228,3969000.0,794000.0,3175000.0,20.0,Off-Plan 10-Year,True,0.011,43700.0,Signed
SL00302,20240126,PJ08,UT08,CUS0070,CH04,48.5,97420,4725000.0,709000.0,0.0,15.0,5-Year Installment,False,0.0,0.0,Under Review
SL00303,20240203,PJ10,UT08,CUS0170,CH04,67.9,89694,6090000.0,6090000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL00304,20240418,PJ06,UT02,CUS0089,CH02,99.9,43275,4323000.0,4323000.0,0.0,100.0,Cash,False,,134000.0,Signed
SL00305,20240627,PJ05,UT05,CUS0030,CH01,357.3,48199,17222000.0,4306000.0,12916000.0,25.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL00306,20241217,PJ06,UT04,CUS0175,CH03,248.2,38706,9607000.0,2882000.0,0.0,30.0,Off-Plan 10-Year,True,0.0,0.0,Under Review
SL00307,20240114,PJ03,UT05,CUS0122,CH04,203.2,42747,8686000.0,1737000.0,6949000.0,20.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL00308,20230905,PJ01,UT05,CUS0107,CH02,223.1,36538,8152000.0,8152000.0,0.0,100.0,Cash,False,0.03,244600.0,Signed
SL00309,20240816,PJ01,UT06,CUS0042,CH02,342.4,29618,10141000.0,2535000.0,7606000.0,25.0,Off-Plan 8-Year,True,0.021,213000.0,Signed
SL00310,20230730,PJ02,UT04,CUS0086,CH01,215.2,25312,5447000.0,1089000.0,4358000.0,20.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL00311,20231125,PJ06,UT01,CUS0035,CH03,63.8,37719,2406000.0,241000.0,2165000.0,10.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL00312,20230306,PJ01,UT03,CUS0128,CH05,136.7,27725,3790000.0,948000.0,2842000.0,25.0,Off-Plan 10-Year,True,0.011,41700.0,Signed
SL00313,20230121,PJ10,UT08,CUS0127,CH01,84.1,77208,6493000.0,6493000.0,0.0,100.0,Cash,False,0.0,0.0,Under Review
SL00314,20241209,PJ08,UT08,CUS0056,CH02,83.7,96818,8104000.0,8104000.0,0.0,100.0,Cash,False,0.03,243100.0,Signed
SL00315,20240915,PJ06,UT02,CUS0171,CH01,94.7,45028,4264000.0,426000.0,3838000.0,10.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL00316,20240603,PJ01,UT07,CUS0007,CH01,385.9,24716,9538000.0,954000.0,8584000.0,10.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL00317,20231106,PJ01,UT03,CUS0086,CH01,153.4,30024,4606000.0,1382000.0,3224000.0,30.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL00318,20230516,PJ07,UT01,CUS0015,CH01,47.9,40716,1950000.0,1950000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL00319,20230504,PJ03,UT02,CUS0057,CH04,70.9,32423,2299000.0,230000.0,2069000.0,10.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL00320,20230715,PJ06,UT02,CUS0004,CH05,77.8,34617,2693000.0,2693000.0,0.0,100.0,Cash,False,0.005,13500.0,Signed
SL00321,20240210,PJ04,UT04,CUS0076,CH02,244.0,37787,9220000.0,2766000.0,6454000.0,,Off-Plan 10-Year,True,,350400.0,Signed
SL00322,20240618,PJ05,UT03,CUS0138,CH02,117.2,37273,4368000.0,1092000.0,3276000.0,25.0,Off-Plan 10-Year,True,0.028,122300.0,Signed
SL00323,20240506,PJ08,UT08,CUS0173,CH02,79.3,91077,0.0,0.0,0.0,10.0,Off-Plan 10-Year,True,0.036,0.0,Cancelled
SL00324,20230806,PJ02,UT03,CUS0164,CH01,142.8,26473,3780000.0,567000.0,3213000.0,15.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL00325,20241205,PJ05,UT05,CUS0112,CH03,222.7,47185,10508000.0,2102000.0,8406000.0,20.0,5-Year Installment,False,0.0,0.0,Signed
SL00326,20240706,PJ06,UT03,CUS0055,CH02,148.9,38022,5661000.0,849000.0,4812000.0,15.0,Off-Plan 10-Year,True,0.021,118900.0,Signed
SL00327,20240215,PJ02,UT02,CUS0081,CH01,84.9,31854,2704000.0,406000.0,2298000.0,15.0,Off-Plan 10-Year,True,,0.0,Signed
SL00328,20240330,PJ05,UT05,CUS0091,CH05,372.2,48251,17959000.0,1796000.0,16163000.0,10.0,5-Year Installment,False,0.014,251400.0,Signed
SL00329,20231113,PJ08,UT08,CUS0126,CH01,62.1,82844,5145000.0,1029000.0,4116000.0,20.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL00330,20230714,PJ10,UT08,CUS0114,CH01,59.1,79634,4706000.0,471000.0,4235000.0,10.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL00331,20231001,PJ09,UT08,CUS0171,CH03,83.2,70953,5903000.0,1771000.0,4132000.0,30.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL00332,20240720,PJ03,UT05,CUS0056,CH02,256.3,45070,11551000.0,1155000.0,10396000.0,10.0,Off-Plan 10-Year,True,0.036,415800.0,Signed
SL00333,20230112,PJ01,UT02,CUS0015,CH05,96.8,32272,3124000.0,937000.0,2187000.0,30.0,5-Year Installment,False,0.007,21900.0,Signed
SL00334,20230402,PJ02,UT07,CUS0080,CH03,522.4,19048,9951000.0,9951000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL00335,20230207,PJ05,UT04,CUS0159,CH02,230.1,29394,0.0,0.0,0.0,100.0,Cash,False,0.039,0.0,Cancelled
SL00336,20230203,PJ01,UT03,CUS0113,CH01,118.1,28619,3380000.0,338000.0,3042000.0,10.0,5-Year Installment,False,0.0,0.0,Signed
SL00337,20240930,PJ01,UT07,CUS0016,CH03,321.0,26329,8452000.0,8452000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL00338,20240609,PJ01,UT03,CUS0005,CH01,133.5,32702,4366000.0,4366000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL00339,20231217,PJ02,UT07,CUS0060,CH01,558.8,20700,11567000.0,11567000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL00340,20230320,PJ06,UT03,CUS0140,CH04,123.2,33962,4184000.0,4184000.0,0.0,,Cash,False,0.0,0.0,Signed
SL00341,20231227,PJ01,UT05,CUS0101,CH01,306.0,35122,0.0,0.0,0.0,20.0,Off-Plan 10-Year,True,0.0,0.0,Cancelled
SL00342,20231216,PJ05,UT04,CUS0022,CH01,184.9,31424,5810000.0,1452000.0,4358000.0,25.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL00343,20230516,PJ01,UT03,CUS0032,CH04,151.0,28402,4289000.0,858000.0,3431000.0,20.0,5-Year Installment,False,0.0,0.0,Signed
SL00344,20231122,PJ01,UT07,CUS0128,CH04,537.1,22890,12294000.0,3688000.0,8606000.0,30.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL00345,20231030,PJ01,UT04,CUS0018,CH01,188.0,27595,0.0,0.0,0.0,25.0,5-Year Installment,False,0.0,0.0,Cancelled
SL00346,20240402,PJ01,UT07,CUS0075,CH03,348.8,24991,8717000.0,8717000.0,0.0,100.0,Cash,False,,0.0,Signed
